id,method,factors,nobs,bias_withC_L_SE2,bias_withC_L_SE6,bias_withC_L_SEa,bias_withC_L_SE8,bias_withC_L_SE12,bias_withC_T_SEi8.b,bias_withC_T_SEi12.b,bias_withC_C_SE1,bias_withC_Errvar_SE2,bias_withC_Errvar_SE6
797,PML,8,200,-1.1996565365479237,-1.7760116877019985,-2.5663506217583087,-1.4992441633150277,-3.3052016958958825,-2.0638200457010814,-2.1794583656998405,-3.5050372483797867,-1.3458800722030664,-1.6942878710329956
798,PML,8,200,-0.8149479223909739,-1.7398831860226887,-2.5589088036285186,-1.1334582295634374,-2.422765525748722,-2.0572284802406124,-2.1953255204715805,-1.9153459347906874,-0.7555208503745359,-1.5402413832850153
799,PML,8,200,-1.0399192566263142,-1.0205061250589584,-2.1561260075017596,-4.552694231951257,-3.7801498171861327,-2.066326280060042,-2.1857674971808017,-3.6294370583091977,-0.478169755460256,-0.7143573094389357
800,PML,8,200,-0.8161739490416341,-0.9697394078460881,-1.3567759230674097,-2.113673352268518,-3.763888426334192,-2.0613497784910715,-2.1827486802578413,-2.149043489255197,-1.0025856450525659,-0.2601169961054958
801,PML,8,200,-1.431606724670264,-2.7232627786877885,-2.1481590536079294,-2.439986354398877,-1.9870162043398525,-2.0516765487848825,-2.173228473486681,-1.733367356996037,-2.0544393318158356,-2.7181014050407057
802,PML,8,200,-1.7428020737690737,-2.2713677546337885,-3.04780620894383,-2.1163427496017477,-3.0607475375579027,-2.0620734001704415,-2.1791705963271015,-1.8668934665141073,-0.9035989389429462,-1.8117793257514059
803,PML,8,200,-1.3246018036920042,-0.42005492642038855,-1.9854537361210087,-1.1669927728396472,-1.9191935487542118,-2.1146342217911425,-2.1831737727922214,-2.027234154592027,-0.16768281902490578,-0.29459409464014585
804,PML,8,200,-0.8358784630409941,-1.5096833500200586,-1.867826279655129,-0.15526935159110716,-1.136133461098062,-2.0816535873722923,-2.1704905180949114,-0.5831762262486072,-0.5441009629628256,-0.19864641576698566
805,PML,8,200,-1.2452484817443341,-2.542025628933959,-3.1805368138304693,-1.9591131119266074,-1.8495959372103723,-2.0554096426882813,-2.1805370241025317,-1.6659793568269168,-0.3723803077789356,-2.9814083392085258
806,PML,8,200,-1.2988801111347446,-0.37747606901437847,-1.7721717098092997,-1.7643381172328172,-2.8365428477155015,-2.0630087649625124,-2.1826512979826616,-2.255517689418227,-0.1539794935916959,-0.4839417365872657
807,PML,8,200,-1.5979563066034743,-0.525737853664239,-1.7175886153294788,-3.150847109134998,-2.4454221766392217,-2.057788918003052,-2.1804176197720806,-1.547570847010648,-0.27493575481947613,-1.2581961559609862
808,PML,8,200,-0.7948927167139643,-1.2112825542195886,-2.714117870346349,-1.5421707449940771,-3.4396758991728524,-2.0962405665117423,-2.180702408487471,-1.535178691562617,0.0773858529084244,-1.0370372590987262
809,PML,8,200,-1.1229826819581041,-1.1721704993359388,-2.4426710008662598,-0.6737399358673777,-2.2014640237809227,-2.0531057970776923,-2.1861430517796516,-1.2637799784776866,-0.5327204160136357,-0.8459487461405658
810,PML,8,200,-2.204459941493834,-0.7031907593998487,-1.268314001702279,-1.9990569378225873,-1.2046688927090925,-2.0720956036227824,-2.1807120655179104,-1.7535015452891176,-1.1192783876417063,-0.10015343770584592
811,PML,8,200,-0.7942531252844643,-1.9036975893854688,-2.040120580190769,-1.0443104202463076,-2.8138373845616522,-2.0734346403879513,-2.199979751721791,-2.5215989022012475,-0.364918357740996,-1.547682157234126
812,PML,8,200,-1.9917162702894946,-1.8084974108298186,-2.4566725549646597,0.11738177243281259,-1.0808121437205622,-2.075711086784872,-2.2325634539681003,-1.591292840000267,-1.332254547517406,-2.0251912837115054
813,PML,8,200,-1.3421072345920542,-1.0218676809151193,-2.564386446370769,-0.7648135478347875,-2.6626693075763828,-2.067361911200802,-2.181026203827041,-1.3938382171338075,-0.4203446196475259,-0.9742143867038158
814,PML,8,200,-1.8384434170947836,-2.1808523263114283,-1.9685438344124389,-2.2461857048933873,-0.9986862951119619,-2.054105617404392,-2.1910035011849613,-2.137493150530987,-1.5559473966176864,-1.6960506341398256
815,PML,8,200,-0.9183911748101243,-2.6447342738661983,-2.2635875957521097,-1.2268190916082575,-1.9800401709402524,-2.061889798450192,-2.1988220680166704,-1.121582348291627,-0.16439464060345604,-1.9676957550547256
816,PML,8,200,-1.7923946168025735,-1.5854065472842385,-2.7028208541469487,-2.2440940587632476,-2.140831865387182,-2.0579864301353017,-2.1907954762945008,-1.6369759524009868,-0.8871337051825356,-1.0113604923573958
817,PML,8,200,-1.195830486841324,-0.877520409419319,-1.5316286916968687,-1.8714962807516473,-1.5295408684468221,-2.054252291342852,-2.1786364827312417,-1.5925223382034372,-0.15192701049998592,-1.0668777415233859
818,PML,8,200,-0.901404364805164,-2.2830471206617196,-2.925884681911559,-0.6249146242110377,-1.2985707582209023,-2.0695621175484624,-2.1721575544269305,-1.2092485736150274,-1.3719239884916758,-0.40310579386756556
819,PML,8,200,-1.0760551952100141,-2.7761835686920984,-2.857942406836179,-0.8973871174486975,-0.6954157112331321,-2.051279533978852,-2.1852760542296803,-1.024798849393877,-1.1076666169115457,-3.179051925262086
820,PML,8,200,-2.2960854146289242,-1.584539819630839,-2.4143049679983686,-0.9823390740605675,-1.9576842863975021,-2.0600157062733313,-2.1749010517676206,-2.084763303333518,-1.6264428032675053,-2.757561122045496
821,PML,8,200,-1.6457145750628837,-1.613035175375018,-2.1555805055182087,-2.4319857448212474,-2.0057097576402416,-2.0670531455909718,-2.1847792242797204,-0.8489975208342375,0.03646369293743429,-1.7884496921980853
822,PML,8,200,-1.2427983241133347,-2.0603675695032693,-3.359038057141649,-1.3424507411515476,-1.6394261236319325,-2.0461083193545018,-2.1831260815882008,-1.185825855517448,-0.8409946110939162,-1.545660418621636
823,PML,8,200,-1.454674027610204,-0.16989512593328857,-1.0313101190204892,-0.7299321217992476,-0.9309974680510223,-2.0694781272650022,-2.1785167146744806,-1.6070119756184074,-0.853749445891086,-0.13323196989799557
824,PML,8,200,-0.8969406560614444,-1.4328767251130283,-1.6495882230288688,-0.8230144958256275,-1.8551486188399322,-2.0578614043655614,-2.17944978960837,-0.47789129282892684,-1.0489238505433658,-1.6488294371608951
825,PML,8,200,-0.7799080359594937,-1.2061592305168283,-1.8159556481699084,-1.8524281401446476,-1.714024764449052,-2.060422908984733,-2.2036435315606004,-1.6281951571435367,0.3734026172687241,-1.2519147270707158
826,PML,8,200,-1.7372150542988845,-0.8689427313978988,-1.721164116786069,-3.2733803009340368,-2.0596565501575426,-2.068556776672742,-2.1858328754693304,-1.450626700017408,0.4170656408228543,-1.0418249778301962
827,PML,8,200,-0.20869351853914433,-1.5938250301796693,-1.8622717553846195,-0.9810964104647477,-2.415686306552362,-2.039724790622002,-2.211324036014041,-0.8590483730664268,-0.7643869429180759,-1.1894163544472363
828,PML,8,200,-0.8959356605958937,-1.4454258336252586,-0.914496333190009,-0.6767420040692473,-1.8292282797885215,-2.052920498328602,-2.173932021398671,-0.7351870463864978,0.30122321868019386,-0.7797625599283958
829,PML,8,200,-2.0519061500271643,-0.9754186068383387,-2.5235340002917197,-2.0869181899152878,-2.2618952268298527,-2.058855357593202,-2.1773078868196807,-1.6613290368937474,-0.25677850543435604,-0.2762503778651157
830,PML,8,200,-1.1757735287597741,-1.414262124337958,-1.3412929260203592,-0.08040633819632742,-1.578558292228472,-2.076825445375742,-2.1842774506629303,-1.4230136109533977,-0.39226521667896574,-0.029236113061135993
831,PML,8,200,-0.9402679633918443,-1.9758108346210188,-1.926534908492989,-1.0630966208075778,-0.5519457892709724,-2.0559889434989724,-2.1807156167464607,-1.5320842148582168,-0.5720079126443858,-1.4646561434906364
832,PML,8,200,-1.3607480271573442,-2.1388225128938085,-3.1219591598699794,-1.8800286713169474,-3.013213343431862,-2.134633208211181,-2.1870689000976604,-2.5004992041392273,-0.1497629714342162,-2.4384183193708555
833,PML,8,200,-1.9498329457483137,-2.2739717239120485,-1.7537103784736794,-0.46695273214448774,-1.8022956728559323,-2.042714040632591,-2.182420109276871,-0.7044928925895068,-1.8591704934804054,-1.4258001796467954
834,PML,8,200,-0.5753088223973344,-1.2714846117869987,-0.6848495716202392,-1.7014291608574774,-2.536446595621842,-2.0634141074609316,-2.1790439412521607,-1.3812647832367873,-1.5025789987831857,-1.5907433058366658
835,PML,8,200,-0.6660716388143244,-1.9303751127791682,-1.5879588773840596,-1.5448617016666173,-2.376790317925382,-2.088320426424511,-2.1950523372539306,-1.7427927023159977,-0.6309574308979459,-1.1488589903290658
836,PML,8,200,-2.221897810054114,-1.7982084931463687,-2.999792692191789,-2.6323063701586173,-1.9030484148997016,-2.0570869802929828,-2.177936362816461,-1.7293781125673167,-1.8705354816433664,-3.065037443471176
837,PML,8,200,-0.6704355219467738,-2.2602916754286184,-2.783406645547739,-1.6525216499783877,-1.843882524026382,-2.099138902257902,-2.1993300485399714,-2.4930614988379474,-0.9007445853319362,-0.9424289239786763
838,PML,8,200,-1.5210112524715442,-1.2438123233278593,-1.0949224524631491,-0.5245625401952475,-0.8002440757428425,-2.048941433655421,-2.185175605198281,-1.6175722429037969,-1.1167633108834556,0.36770220182232444
839,PML,8,200,-0.5245816269488841,-2.547568352360529,-2.3255521348211285,-1.8750219046738577,-1.7145432493029515,-2.060052936748402,-2.1785143527973214,-1.6952421830418167,-0.9900368429920058,-1.7840059137803066
840,PML,8,200,-1.2932740496073438,-0.6897175952981387,-1.9848074316181483,-1.5679969395904574,-3.2366321458045126,-2.0607748181287424,-2.1843404160616005,-2.1611642062026766,-0.6149493632770863,-1.3429099176983164
841,PML,8,200,-2.1071719168837246,-1.0293236813645392,-1.148004877221559,-1.4588743448269172,-2.697903514845613,-2.0596271091414513,-2.2289716520358813,-2.0055298308576672,-1.6721213966817055,0.06987460361317435
842,PML,8,200,-0.5043166543401444,-1.1104071809422085,-2.379702523835909,-2.7598856120263178,-3.3468651594423826,-2.0642178195077423,-2.1801655712000616,-1.129666773411358,0.47198585565908435,-0.5440246657237462
843,PML,8,200,-1.4369018238754145,-1.6067775595686986,-1.9351939827474887,-1.4475176196066573,-1.5521174985835724,-2.063423750041872,-2.2180608263126707,-1.5384292122633072,-0.578050226244746,-1.994093279893866
844,PML,8,200,-1.2493760851309745,-1.5230780207994183,-2.313574660014999,-1.1196851975609072,-2.918357127945332,-2.0548542274855115,-2.178176554213292,-0.9123479289748777,-0.19808512294111624,-1.7112858704077152
845,PML,8,200,-1.4726882144735338,-3.4783028348427982,-2.7261220673038995,-4.295017221244008,-2.218066487765793,-2.060259682424162,-2.202605142845801,-1.176756176029977,-0.8644745657926056,-2.9691103501626266
846,PML,8,200,-1.3258484438959945,-1.732844753965059,-2.6926871396696397,-1.7845176999334875,-2.714840733070962,-2.0535013985470725,-2.1791468043895605,-1.308676540745938,0.2861441970308638,-2.300515192531076
847,PML,8,200,-1.2025794271615147,-1.4727193376517893,-1.483694477581659,-0.6691074049541272,-1.6704657016712525,-2.0661243408625922,-2.1912339022890013,-0.8110469884420567,0.0596733591415842,-1.1768372630377457
848,PML,8,200,-1.2340341969758937,-3.360207713507019,-2.835465594020629,-0.0693149883326076,-2.1365819742970227,-2.0722352793821215,-2.183377153212601,-1.4464163992945374,0.24789939280800422,-2.7946899269239154
849,PML,8,200,-2.8744106349647045,-2.3142520840531486,-2.4830130314515886,-2.1512171931584474,-2.1592093833581925,-2.063642937971892,-2.1929410380736605,-0.9929768839442278,-2.212618337519116,-0.732891261976766
850,PML,8,200,-1.2752077635002543,-1.4491291478901887,-2.1332333880609684,-0.8182010526676873,-1.6262471642611125,-2.114852173690582,-2.1834178857213407,-0.9196458391257468,0.21949165462745376,-0.2549421036350058
851,PML,8,200,-1.7053615742680641,-1.6073864026011193,-2.0176220771166395,-1.3648671280392475,-3.1743522273800417,-2.0545988439524225,-2.2067975082171816,-2.4402189045173377,-0.0673300531399662,-1.6040746026672852
852,PML,8,200,-1.4312477981398044,-0.4095015941055886,-1.5350176673917089,-2.8974696272920375,-4.481624688645462,-2.0759834593503723,-2.1874557662105207,-3.331049818327938,-0.5191582228132458,-0.4974093543217061
853,PML,8,200,-1.3944175189192645,-1.5956480929997081,-1.6553698092162097,-1.5570182675618771,-2.0240459326394116,-2.124561162691592,-2.2011130298824315,-2.6654825440273178,-1.1323555128311458,-3.131482259669385
854,PML,8,200,-1.324879017246084,-2.348410118865029,-2.1076813100290392,-1.4809035464991571,-2.2838097987307426,-2.103793997583171,-2.190780055330971,-2.195671010723218,-0.31930945431971614,-0.29317871718267596
855,PML,8,200,-0.9690466194745638,-1.8919605010799985,-2.1139772759371187,-1.4206142748122972,-3.197187937572633,-2.063867453306352,-2.215868014749081,-1.843073470680457,-0.43254596613356566,-1.5899801399254356
856,PML,8,200,-2.4092466661913345,-0.3077622636442685,-1.3608275619291086,-1.5566392162391272,-2.4864288130641725,-2.0681143016285124,-2.2209231255175514,-1.7595449733678472,-2.1887413335692067,-0.2285581405608056
857,PML,8,200,-0.462012616579284,-0.45050777787941854,-1.3463769556642684,-0.45308818823701774,-1.8155881503290414,-2.058326998828122,-2.1782369855409307,-1.7292110392230768,0.11443276797833413,-1.523573784135286
858,PML,8,200,-1.9643226104979836,-0.02111896469853894,-0.6089006265370192,-0.6265555153670576,-1.068256427708182,-2.0830375162614825,-2.180639168083091,-1.9686879644376272,-0.9354602544026057,-1.336577585229806
859,PML,8,200,-0.793880332345924,-1.6528218581093788,-2.809010291826829,-0.6844849846966372,0.09332763392803783,-2.095220777356732,-2.1753693613901115,-0.8218346265758076,-0.5819975187741362,-1.110022732195806
860,PML,8,200,-1.6381387411242545,-1.7194472181576195,-2.109157457363179,-1.1278695480973877,-1.5710747346726914,-2.0545584678535818,-2.2069978764998806,-1.5921389527868375,-0.2141936251056957,-1.6922736147756356
861,PML,8,200,-1.2079010855558743,-1.1808781534213892,-1.667436793096589,-1.5231980309906676,-1.328594188006732,-2.0543227829687623,-2.1788134801743615,-0.9905340717912874,0.488734539935394,-0.5674249626182557
862,PML,8,200,-2.9015372007085642,-1.0659445484772192,-2.345049117295649,-1.1565673938626972,-2.879075159986242,-2.060125692303412,-2.181160136711852,-1.1326981580330873,-2.4177165910430856,-1.0628584583646759
863,PML,8,200,-2.1058991219847147,-0.713772852570159,-1.6756900840579187,-0.8400605601226873,-0.44919420222754236,-2.066794340099172,-2.1854736753519606,-1.7412019693802774,-0.7521018590748462,-0.6688029224981761
864,PML,8,200,-1.8437232998165236,-1.9021410970134385,-1.573384654419239,-1.0112281457016474,-3.0282219383038926,-2.0585659196159916,-2.180103405080021,-0.946824773701297,-1.0668603543995057,-1.0640777183663261
865,PML,8,200,-1.4761147587524246,-1.4993941131099788,-1.7481563816766985,-1.3379596237453273,-3.3820784552609626,-2.0631292477471823,-2.190782903070941,-1.6080875875209975,-0.6387541602684059,-0.8592592463877259
866,PML,8,200,-1.4511400025787442,-1.4617926911214587,-1.5923950350577691,-2.305958518643597,-1.5970729837234916,-2.0600558614594324,-2.1803507948647813,-2.0373780621176474,-0.5808306598432962,-2.0710922572795956
867,PML,8,200,-0.8791753849513042,-0.8644945583621687,-1.6514980600452194,-3.097395569134498,-2.886332854212772,-2.1015184740812822,-2.2065740177301314,-1.8054007863540673,-0.5839876344644862,-1.7013187765969855
868,PML,8,200,-0.1478182253749842,-1.7173004424556195,-1.9875880565485096,-1.0605195718027476,-2.443273257179992,-2.067905377233592,-2.182736910541601,-2.251485869164047,-0.05858219100691592,-1.7185768470809062
869,PML,8,200,-1.3205741393272943,-1.2349561351455893,-1.8279218027734392,-2.707439602293578,-0.966469612457832,-2.0889906907961318,-2.2107642656554907,-2.1544162012037673,-1.3883770787144158,-0.4914012942785262
870,PML,8,200,-1.5109544952677336,-1.2741724196739086,-1.0498134571507687,-0.6710370575702375,-0.9071264968446923,-2.063546255749932,-2.174351862280631,-1.3982436504118574,-1.261495109607616,-0.7417608570012258
871,PML,8,200,-1.6310130861226033,-1.4164032383520189,-2.902207446667459,-0.8401838639107275,-1.9730125840554316,-2.0468591671935115,-2.1750646939442912,-1.8222663297825465,-0.7637068708136158,-1.4812361273722665
872,PML,8,200,-1.3153975153794635,-1.153847076904039,-1.9731516927247887,-1.2928983380374874,-1.365817123517852,-2.061486622986192,-2.1765604506468015,-1.8997269351059172,-0.25958509923192585,-0.8730389428060259
873,PML,8,200,-1.3875935887327737,-1.2419927183155883,-3.567806912937479,-1.7098321714188278,-1.784409758999362,-2.0554122575490315,-2.2346253000103014,-1.208000094957367,0.7348957112638042,-0.1714441668537861
874,PML,8,200,-0.808456958299434,-2.069829876737329,-1.432702639487419,-0.2408462313767977,-0.9923691025615924,-2.0619423382744415,-2.1814320656646804,-2.0297215836550966,-0.3293282438210261,-1.6295583520526153
875,PML,8,200,-1.2483543031661541,-1.2385403844622784,-2.2036964534243593,-1.440574220973547,-2.4892910162844126,-2.101863326555242,-2.182300477239421,-2.0798070416226078,-1.1288992457706557,-0.9454830235283457
876,PML,8,200,-0.515922894885694,-2.1293695514746394,-2.9228887198025197,-0.7374389223735872,-1.632736132571632,-2.0558264051875415,-2.1824906944549918,-1.3334745305935278,-0.1268773404431857,-0.7030616801781159
877,PML,8,200,-0.3274918342580743,-0.9381740313209285,-2.484007074766569,-1.5124229819756974,-2.3608769018074924,-2.085038713264202,-2.176211391893311,-1.676991460563467,0.5047528330862541,-1.3919856112646165
878,PML,8,200,-2.4442886760748537,-1.6649544846128093,-1.2422873534651386,-2.008573875318768,-0.8180993897680622,-2.064757310514093,-2.192095485261621,-2.3592675237909875,-0.7091945836881657,-1.5867866627255465
879,PML,8,200,-1.4677720817878734,-2.072206110737789,-1.9298392180845885,-1.2195020585728376,-3.4757168330728816,-2.0566852272983023,-2.176867369970431,-1.3123138902021971,-1.5659804878052657,-2.028873002154326
