id,method,factors,nobs,bias_withoutC_L_SE2,bias_withoutC_L_SE6,bias_withoutC_L_SE8,bias_withoutC_L_SE12,bias_withoutC_T_SEi8.b,bias_withoutC_T_SEi12.b,bias_withoutC_C_SE1,bias_withoutC_Errvar_SE2,bias_withoutC_Errvar_SE6
2657,PML,6,800,1.6620034241989872,2.6428238600254277,1.4093096691351885,1.8537359219386953,2.3595918021556535,2.242670865620392,2.327145395076865,2.6897903108028296,2.5617714149306
2658,PML,6,800,1.7225905734018672,2.4019425583276877,1.2560398751926283,1.6527711813042552,2.3509083751483737,2.239563831015922,2.1616228421836947,2.8682080548894193,2.400242799015669
2659,PML,6,800,1.4840234456803971,2.084200451556147,1.0864975355149784,1.4846996352704949,2.3598133501800933,2.2404923158307417,2.2015404847211353,2.811899315977309,2.45682957409647
2660,PML,6,800,1.5882244136570176,2.4249508020192074,1.0755273551792084,1.370804148964705,2.3600902080419033,2.243026850923712,2.079999084393295,3.08020348596672,2.7282679937744096
2661,PML,6,800,1.6195472291887871,2.7890772835818374,1.2262368198245683,1.4419282776391353,2.359140624013433,2.241277205078552,2.302426099112275,2.471567316776809,2.3009571218799096
2662,PML,6,800,2.020451862545327,2.1779575052260975,1.2248984816225883,1.697666820213415,2.3597104954234434,2.2404923158307417,2.170385538784605,3.018960802763109,2.1106117136513993
2663,PML,6,800,1.4084864040433576,2.4695761483023575,1.3104268297157582,1.343467403152765,2.3598133501800733,2.2421009942104315,2.565402144501775,2.44700840943033,2.218311633521519
2664,PML,6,800,1.4537879031322574,2.3927413868508274,1.2190557068345684,1.6169808378879256,2.3538759300731535,2.242100994210452,2.0655026615044147,2.9757998265070094,2.4345924788324895
2665,PML,6,800,1.7264303881842573,2.4118206084176177,0.7938319270845585,1.284124061774395,2.3572384263604835,2.243050578238902,2.1119189354444345,2.889294327375269,1.9956038633537696
2666,PML,6,800,1.5665335498677873,2.2895950771307976,1.0526784669398683,1.497932148490455,2.358760507914184,2.2430584872040615,1.993770060847895,2.943790895429199,2.23134428338904
2667,PML,6,800,1.3159210863666573,2.351374097439968,1.3116941339148085,1.8314800271174354,2.3585466216011333,2.2430268509237217,2.3356778138206047,2.730021771914679,2.3264831324969695
2668,PML,6,800,1.5432016418527372,2.3525138370343672,1.0507296846116783,1.364917036952535,2.3597104954234434,2.238101698811222,1.9032040041959346,2.723526631987119,2.5210029334229294
2669,PML,6,800,1.509143883674837,2.4244051677905074,1.0101628606288284,1.535820674145865,2.3595918021556535,2.241918875403442,2.008674285809845,2.8389635105487394,2.431623941690569
2670,PML,6,800,1.5466115685637376,2.5839628458529473,1.4340308753806386,1.509317592457595,2.3594572640715334,2.2429319353661223,2.2068688168557546,2.6586072217912893,2.7864035338202093
2671,PML,6,800,1.5199113670338473,2.4423082716761475,1.4377173103238685,1.847815417260425,2.3585466216011737,2.242670865620392,2.0920661162818752,2.8837594795544694,2.3086738957172592
2672,PML,6,800,1.6787356346107472,2.3515551257213976,1.2898482705872083,1.534826025776615,2.3597104954234034,2.2430584872040416,2.280852994713155,2.5703003008215797,2.5197860741605496
2673,PML,6,800,1.683377842125517,2.5416714295655374,1.0866122745437083,1.556885649202075,2.3591406240134636,2.242267244218942,2.314469095093875,2.9545329947154593,2.4628188960991593
2674,PML,6,800,1.4529540795556073,2.387841571621637,1.1766822077448484,1.450984269594955,2.3597104954234034,2.241918875403442,2.1873080767199253,2.5085326043724794,2.5672143753083896
2675,PML,6,800,1.397571108474907,2.481071513578617,1.4883130553145285,1.7370400602802456,2.3562619806281737,2.242670865620422,2.449688655219775,2.5214590441717895,2.40633277958885
2676,PML,6,800,1.4507635320210175,2.261366865766998,1.3625129068155586,1.6135162970062054,2.3600664807267533,2.2410315057146315,2.237388367913875,2.7167791462550293,2.5191558616304794
2677,PML,6,800,1.5353929711274472,2.4060851327875574,1.1731595524398484,1.2339379020531152,2.3585466216011737,2.242552172352662,2.2155393964499543,2.77990284922161,2.3334596222177297
2678,PML,6,800,1.5291271756128175,2.4610575278323275,1.2046992346197685,1.833414559146735,2.3598133501800636,2.242267244218982,2.258433807951855,2.8974147575861995,2.5750286329731096
2679,PML,6,800,1.320921856520537,2.064222026402887,1.2998434305486983,1.6474782741753153,2.3534218610368836,2.242860742085352,2.035254970057375,2.4640255646785993,2.0782666574499795
2680,PML,6,800,1.5475976534395677,2.3591050139755376,1.4557791096722486,1.7021164247518448,2.357238426360443,2.242860742085332,2.0983266228857147,2.7686551598219493,2.4037095873268495
2681,PML,6,800,1.4738332227275275,2.4120604338371376,1.0391366304863985,1.3063765937904752,2.3583168348815935,2.2429319353661223,2.2152210509591748,2.4527997751461896,2.3458950316094596
2682,PML,6,800,1.4741022249805473,2.2857521474897475,1.0603030768535884,1.6150508980396154,2.358546621601163,2.2430268509237314,2.2493274640172154,2.631906950149839,1.9139307104068095
2683,PML,6,800,1.8268056830589672,2.6207931794150277,1.1070857267738983,1.778989826930245,2.3597104954234234,2.2429319353661223,2.280532592327775,2.6255462755887895,1.9145206377081094
2684,PML,6,800,2.060631509073277,2.3514054649236975,1.3598090543523584,1.7584950757543354,2.3600269338022035,2.242670865620392,2.279458578119905,2.8209047885700196,2.1100507708629395
2685,PML,6,800,1.4911119141698874,2.2776065620392973,1.1466193516910483,1.6410162175364555,2.3599003718883433,2.2430268509237217,2.360975925067995,2.5183972633412792,2.5691546413340793
2686,PML,6,800,1.5675689210381871,2.4991967459658073,1.2370303380244783,1.5795793557126354,2.357809510417593,2.2349228736105617,2.127638690467855,2.2565053194021396,2.8605001135419195
2687,PML,6,800,1.532265582991807,1.927233577116457,1.4091653244176783,1.6602833903345153,2.3569289369317334,2.242552172352662,2.1620557231509547,2.9935010246107696,1.7666464914273392
2688,PML,6,800,1.689378611007327,2.236746252750087,1.3717325803851383,1.7942150461488553,2.3594572640715135,2.2425521723526223,2.0967835104664245,2.7253243738022492,2.4096846978999
2689,PML,6,800,1.325487734852837,2.3527656811990774,1.3885611266446183,1.3515900368497653,2.3600269338022133,2.2338687453453723,2.328742185909865,2.37238570226317,2.2987842734028097
2690,PML,6,800,1.2513006275431469,2.212177857037787,1.0898649466534283,1.6934629308152456,2.359591802155663,2.242552172352642,2.2505524507913552,2.5216212786516694,2.2795721868410896
2691,PML,6,800,1.4855168394319274,2.4274657201243373,1.4012357822584285,1.8154849183076451,2.3600981170070536,2.2429873039991817,2.311528250139415,2.576133074073529,2.4572646967894594
2692,PML,6,800,1.373223636441287,1.7955825031214276,1.1010054997042984,1.5975916387482254,2.3562619806281533,2.242987303999202,2.330606533386255,2.5945372547808696,2.1343633186075093
2693,PML,6,800,1.5118967903768072,2.6560898089816676,1.2123641567313783,1.4929297995879554,2.3569289369317237,2.2430268509237017,2.2440973662407346,2.764631560481649,2.4678580276503594
2694,PML,6,800,1.6312499924623671,2.2484784468734373,0.8638619795888585,1.392278112363575,2.358760507914184,2.239563831015892,2.218196197568255,3.144104898235219,2.5527190967253692
2695,PML,6,800,1.7664322854531873,2.6164910961737875,1.0915108752076181,1.5918803591303452,2.3600269338022333,2.239222350825132,2.039779971075445,2.7546714665758394,2.77056626326613
2696,PML,6,800,1.8571998712000972,2.8991534518732873,1.0491393626587384,1.3310070087379353,2.359813350180103,2.235425543670192,2.044485520720235,3.1672155054210096,2.5829212175779594
2697,PML,6,800,1.4800012523134474,2.1451793229464777,1.2712602690828985,1.6502875294757253,2.3600269338022133,2.242860742085352,2.2028858780088347,3.04379950443002,2.1801476263338997
2698,PML,6,800,1.2276976006177074,2.0618078028161473,1.4631108684316285,1.2555110645099647,2.3578095104176238,2.240492315830732,2.239004263706775,2.2294328064647693,1.8975036863213897
2699,PML,6,800,1.606460669814897,2.238538246161158,1.5309150796568385,1.6141439642214053,2.359591802155663,2.241720878111162,2.220628027964085,2.8966402674104894,2.3405215567215794
2700,PML,6,800,1.7072016260788372,2.0668324143968873,1.1267637257275982,1.691611236337385,2.357238426360463,2.2388648482946616,2.1950690172175347,2.47336184551647,2.318279019736629
2701,PML,6,800,1.407155457417647,2.4288364271438274,1.5132390311019883,1.7702741161106552,2.3600981170070234,2.242670865620372,2.306745602502705,2.98873881271411,2.7352400520441695
2702,PML,6,800,1.266983628877777,2.207364416628287,1.0367659489482584,1.782431844503765,2.3599715651691335,2.242670865620392,2.3595933110187746,2.2830166168059294,2.2052916056102196
2703,PML,6,800,1.907783400542297,2.4494088548643274,1.0455329761731584,1.4283154542950254,2.359306874021964,2.242417634268492,2.256116284502615,2.7348572705250596,2.393662406005469
2704,PML,6,800,1.1888345308898776,2.6735661072293277,1.2652058015432184,1.3519055990535453,2.3600902080419033,2.242773720377072,2.2749557023925546,2.410061260552859,2.8113617104044795
2705,PML,6,800,1.4922585036234073,2.2921732334805776,1.4108266427983684,1.6989447582044854,2.359900371888374,2.2401987965574524,2.091546940429155,2.7753040176608597,2.4774261178235695
2706,PML,6,800,1.3864690559066175,2.2838732062419473,1.1996003339520784,1.486657471854675,2.358760507914184,2.242552172352642,2.167537092869635,2.6243360249875196,2.7050436215962295
2707,PML,6,800,1.8559084620590471,2.5751577034695474,1.0845624317523486,1.6578942018560854,2.3598133501800835,2.240198796557432,2.074414294797345,2.90173121536761,2.700536175947949
2708,PML,6,800,1.7136681066614674,2.1717918210850873,1.2830343610000583,1.3872264937124852,2.356603460818914,2.2429319353661317,2.1737577871064846,2.7392364170470698,2.19336643381895
2709,PML,6,800,1.4655443507861472,2.252793567555257,1.2321159126519283,1.6774029573916451,2.356928936931743,2.243050578238882,2.1449636229914546,2.5252506676500994,2.2363196230797993
2710,PML,6,800,1.6399847787014872,2.3226436484309976,1.3071362973957983,1.543481538380375,2.3593068740219736,2.242417634268502,2.1079718245904147,2.637859088206999,2.47570680661925
2711,PML,6,800,1.3759720669271975,2.291329225997438,1.3907927412290781,1.582833090157095,2.358546621601144,2.2424176342684716,2.230797698015315,2.42020854139109,2.6101942529237894
2712,PML,6,800,1.356547929363637,2.1472639617572273,0.9057222621492185,1.8029417222910353,2.3600269338022035,2.239222350825132,2.3216963882697548,2.821276630671019,1.9202181004330694
2713,PML,6,800,1.5140866081619173,2.3437725435156374,0.8647977691756282,1.2518288276842648,2.3538759300731535,2.242417634268502,2.190301084862715,2.8599526525281194,2.26158726255356
2714,PML,6,800,1.4963914352176373,2.448578212119997,1.4096368411475884,1.7883517195886651,2.359813350180103,2.2426708656204117,2.307009866527135,2.604724472522049,2.4955085843420592
2715,PML,6,800,1.7153115191206671,2.6872383982483075,1.1450963616926484,1.452015666893415,2.3583168348815637,2.239889307128752,2.1393612598594345,2.9413198385148296,2.4819050631496697
2716,PML,6,800,1.599097257372327,2.4780151844849474,0.9779640178371383,1.565242778875995,2.3598133501800533,2.243050578238922,2.2621302152359246,2.7933294240519095,2.6802859894435995
2717,PML,6,800,1.6676171434723372,2.3870302222821076,1.1180759452480482,1.399896912348915,2.3585466216011532,2.2410315057145818,2.030792718753785,2.687473272614079,2.1373274842782197
2718,PML,6,800,1.6787243298191674,2.4722128713957376,1.1774829598408583,1.354767657459535,2.3587605079141936,2.242773720377092,2.363013106760415,3.1907027207881895,2.8525318081985094
2719,PML,6,800,1.8770524956664176,2.4388534994448077,1.0334908613554583,1.137393523374835,2.3598133501800933,2.240769880614582,2.0518496601897946,3.051749612277489,2.5535046921582594
2720,PML,6,800,1.4434716756119272,2.032531656754687,1.3549235596842684,1.777409469267015,2.3600981170070234,2.241918875403432,2.3428275695032053,2.8614351654180594,2.3231881438318696
2721,PML,6,800,1.7970168828725173,2.1537913680477576,0.8591020643168082,1.1770310593894655,2.360098117007063,2.242552172352632,2.0850009666152545,2.980179458525149,2.10707352155446
2722,PML,6,800,1.7354972109781577,2.2078500557980973,0.9011797385263784,1.8856894292810054,2.360066480726723,2.241031505714612,2.2638710598312044,3.0285005221879193,2.38717877195149
2723,PML,6,800,1.6578249206127376,2.4174311394324475,0.9013442674357484,1.4142944592152353,2.3555309340950332,2.238101698811202,2.123601832046075,3.21261807189518,2.5506072773462396
2724,PML,6,800,1.7747049301474374,2.6149062331376474,0.7310577215288484,1.2354285764656254,2.3593068740220033,2.2417208781111717,2.113172351778745,2.771948361410939,2.8090087711255194
2725,PML,6,800,1.6792457442503572,2.2937394593188576,1.3170729767721685,1.6662080019775956,2.354313848807493,2.238864848294632,2.3096933209746746,2.8681151675379395,2.3073578396750194
2726,PML,6,800,1.871605147149987,2.594282818774407,1.1055521262096883,1.665700026422605,2.3591406240134734,2.240198796557432,2.244023418367675,2.7045752607055995,2.5362526971736394
2727,PML,6,800,1.6458867033685174,2.1217284461721673,1.3020796406288084,1.7250983047158754,2.3597104954234234,2.242987303999202,2.236035846429105,2.8989680737702894,2.19158141964064
2728,PML,6,800,1.5288336786358172,2.3209393095659974,1.2330788078066885,1.5434499500482854,2.3591406240134734,2.243026850923712,1.9806514015466348,2.7106035420715298,2.5989459776933592
2729,PML,6,800,1.5976068466661373,2.3306451510413875,1.4573521176904185,1.742020467793915,2.3599715651691437,2.2412772050785614,2.158112461395425,2.4066566530705296,2.4087715093339193
2730,PML,6,800,1.327143686214187,2.6489795524641773,1.2381394707594084,1.608726557602485,2.359900371888393,2.242552172352652,2.141507257124995,2.6770802201090493,2.4884122953877994
2731,PML,6,800,1.3711563408614875,2.3973769995073875,1.3809665049191882,1.741159568487305,2.3599003718883433,2.237274219004462,2.1896198576340646,2.5667756733577893,2.5038365089126797
2732,PML,6,800,1.745183135755287,2.4380298172711172,1.0948861013880884,1.5683518580518654,2.3591406240134734,2.241031505714592,2.1894312406452445,2.897551759726,2.0638590759910898
2733,PML,6,800,1.452992326277127,2.2546887879433175,1.1704158529978783,1.5124365214487754,2.3600269338022133,2.2376960109695623,2.2022476835302647,2.7311474523818595,2.3370985135518394
2734,PML,6,800,1.915030307884747,2.241804409891177,1.1201131169007184,1.6441002083611753,2.3597104954234234,2.2430268509237314,2.233548564432935,2.6525591004213895,2.2999620637594997
2735,PML,6,800,1.271142263372637,2.2217600638931376,0.7938286909536084,1.6397410800407555,2.3538759300731433,2.2401987965574417,2.069239164097135,2.49019846470075,2.5771882021024393
2736,PML,6,800,1.2417692986756275,2.4404150498191974,1.1070547266889381,1.7364739370108149,2.3597104954234136,2.242987303999172,2.162207841506135,2.7424532605711196,2.7370794239748997
2737,PML,6,800,1.679974114370237,2.259371856640587,1.0015429666819884,1.385126885683645,2.3572384263604835,2.241918875403442,2.148373516089705,3.0439557110019595,2.142268389834649
2738,PML,6,800,1.903877159992047,2.0089119512003073,1.2284319217235682,1.4586794314023253,2.3597104954234136,2.2429319353661414,2.074669705258425,3.0071904207653293,1.7591334858652294
2739,PML,6,800,1.456090338564197,1.971291576769897,1.2902991916825983,1.3214663979210852,2.356603460818914,2.241720878111162,2.0394310532657647,2.6651966873132595,2.1625138510158197
2740,PML,6,800,1.496499975654577,2.305413378733307,1.2533410768656585,1.5130323391744853,2.3597104954234234,2.2430268509237217,2.271464364469035,2.7150557774658295,2.2745781961313494
2741,PML,6,800,1.6628706527839876,2.3880335706996076,1.2253191397532286,1.8769152102463451,2.359591802155663,2.2354255436702117,2.3272803584443147,2.8797337250123496,2.504003251708679
2742,PML,6,800,1.4929369153551169,2.2685117291245573,1.1221944336135283,1.6406783989397953,2.3598133501800733,2.2376960109695623,2.259083046462915,2.7832994612798396,2.0063752914326396
2743,PML,6,800,1.372004058532627,2.768602865930307,1.1840349706876985,1.582586721529125,2.3598133501800835,2.2430584872040416,2.1645680641381047,2.5442094565857594,2.1583379109245593
2744,PML,6,800,1.5913449559542472,2.545869745224458,1.0589951910669586,1.2872709229071855,2.3600269338022035,2.241277205078572,2.183634604062665,2.8476956863167193,2.535285534614949
2745,PML,6,800,1.7614316136478374,2.3757258647225172,1.3069016112793481,1.568736259948545,2.358546621601163,2.2430584872040416,2.315149703297195,2.4008240334439392,2.7393259725484898
2746,PML,6,800,1.5043623999734073,2.3195860548800074,1.2045369358846685,1.8523704388777353,2.3594572640715232,2.241506991798132,2.006271269067795,2.6592289456055496,2.3821192803253997
2747,PML,6,800,1.517913295009047,2.2863171762009276,1.176002604649678,1.4200088720580448,2.360098117007063,2.2422672442189615,2.1177549281451853,2.3894044090740594,2.4274843531006294
2748,PML,6,800,1.4134683035304672,2.143504114049227,1.1823651134304083,1.6893203144379254,2.3599003718883433,2.2412772050785423,2.286547078094625,2.9037352108876395,2.40042862610368
2749,PML,6,800,1.7683305728799774,2.0835381381305274,1.3570292811523283,1.8833896982064051,2.3597104954234234,2.239563831015922,2.287527688667865,2.9555969864224796,2.2823882541498994
2750,PML,6,800,1.5523857538849675,2.5049055211118274,1.4017178940346382,1.7348053375007653,2.359813350180103,2.2401987965574524,2.1805866702720147,2.7109011504628993,2.688439261099809
2751,PML,8,800,1.5430495485026674,2.3248838874029976,0.9283026400162584,1.3975805858522852,2.3599003718883833,2.2429319353661414,2.3027204973915048,3.1139769651789697,2.3469183196280996
2752,PML,8,800,1.4099333114466275,2.1988542063805476,1.1913661513231384,1.3571485923409052,2.3599715651691238,2.2427737203770817,2.042016835450175,2.4438216867680698,2.1773816118876597
2753,PML,8,800,1.402462010558017,2.5065066205577176,1.3778682372732283,1.5490811190421754,2.3519625034135636,2.2427737203770817,2.238205031887655,2.3506038457048795,2.0512576327428893
2754,PML,8,800,1.7360631753718874,2.3680813049433875,1.1331570030093183,1.4351393214800354,2.3566034608189437,2.241506991798122,2.005890210006795,2.844968788068979,2.3432432288023395
2755,PML,8,800,1.4947380579269274,2.0857071046409374,1.2178095231422486,1.5619781671670052,2.3600664807267435,2.239563831015902,2.2818596399511852,2.8882316727079993,1.9622065971665799
2756,PML,8,800,1.3440444378578968,2.3339871171718576,1.0032841130490984,1.3482719375246852,2.3600902080419033,2.242860742085352,2.0350551200751847,2.2993826432309197,2.0015126451699397
2757,PML,8,800,1.4017562291367975,2.2792795748416776,0.9856668851252983,1.6269011111026153,2.3538759300731336,2.238101698811202,2.215420756324335,2.463101573766809,1.4913936938277896
2758,PML,8,800,1.2465826145916972,2.0637460290839673,1.0524750551378383,1.6845678709506353,2.3580711355176134,2.242552172352632,2.016233664821545,2.4255373578143793,2.0810491174154393
2759,PML,8,800,1.649556629294617,2.0487286555803674,1.1318900411351085,1.3881557662489754,2.358071135517634,2.239222350825132,1.9195529344243047,2.6454708333070296,2.3689454510211894
2760,PML,8,800,1.1823172225831873,2.1576096610097872,1.4433628203248183,1.773476125443215,2.3595918021556734,2.243050578238882,2.4053616356744945,2.2915630136327496,2.1943270659164593
2761,PML,8,800,1.477325361324177,2.2592779442083177,0.9748866584461384,1.1991040939971553,2.360026933802183,2.2422672442189615,2.128390744117395,2.6328337021561796,2.2825437636028094
2762,PML,8,800,1.559301306357437,2.2864363361658175,0.9412290764921484,1.049987322325565,2.3599715651691335,2.236836300270112,2.2208302365544648,2.365076656691149,2.0601615976511694
2763,PML,8,800,1.0428766051149674,2.2900779666269973,1.0195951423597385,1.2944742384897054,2.3559044780976537,2.2424176342684823,2.230554611611825,2.19583556344046,1.8946287764854999
2764,PML,8,800,1.351115266316407,2.1684595488424074,1.5000351716479985,1.617922815362855,2.3559044780976537,2.2398893071287116,2.2503192598237645,2.5281705650108197,2.4104494509848093
2765,PML,8,800,1.265984418992877,2.291067284517427,1.3241571845985485,1.516425731599065,2.359457264071473,2.243050578238882,2.207373617435175,2.21814597934676,1.9494807877843496
2766,PML,8,800,1.7242151181779373,2.1552221461639274,1.2181152648053382,1.188264764920475,2.3572384263604333,2.243058487204012,2.311171014663465,2.6868012266487495,2.283115088116029
2767,PML,8,800,1.2659138404401769,2.0683248467997775,1.1285196763144185,1.6711179891751553,2.3572384263604835,2.238864848294602,2.1496086616020147,2.2982505070610895,1.9985933894193495
2768,PML,8,800,1.5695555573438873,2.166087343574087,1.0884599363565985,1.4019690197924755,2.3595918021556734,2.240492315830722,2.287222048904955,2.8121272375124,1.7478046568533592
2769,PML,8,800,1.4235225016561577,1.9959492957759277,1.0036658559943783,1.1988924964539653,2.3580711355176636,2.243050578238922,2.232059236405995,2.4521674752705493,1.9884179681776895
2770,PML,8,800,1.4570448675552572,2.1506615846054076,1.0754940194694484,1.245127218324695,2.3562619806281533,2.2422672442189615,2.2513859178694147,2.3602075150295594,1.9348515092804595
2771,PML,8,800,1.4897651151004472,2.2090468190813577,1.3391684731378382,1.4503055956075053,2.359900371888374,2.242100994210452,2.1881340976136547,2.3141118008369195,2.0010771347119096
2772,PML,8,800,1.5924607783139575,1.9832353428284175,1.3759059236445783,1.516019118106545,2.357809510417593,2.2429873039991617,2.178372666409805,2.6096249694895692,1.9708220880687195
2773,PML,8,800,1.5717557524006374,2.2449724182961575,0.6168298930450382,1.085931552546595,2.3538759300731535,2.241720878111142,2.0448794369389547,2.57389236902965,2.3738743625797296
2774,PML,8,800,1.5594009859729974,2.3403024933119974,1.0429037897260482,1.3919475942337853,2.3600902080419135,2.2429319353661223,2.174419276171105,2.4207406492329295,2.1322275645988293
2775,PML,8,800,1.6806200613653073,2.4030001355104478,1.2173299121516583,1.8802677007036952,2.360098117007063,2.2430268509237314,2.408385112890695,2.6884477821024793,2.5155921816415896
2776,PML,8,800,1.2538522577032771,2.2713285933872474,1.2273995720119681,1.383086563439595,2.358760507914173,2.2422672442189615,2.1230400720133344,2.3209115907680995,2.0142389810756596
2777,PML,8,800,1.581686145701687,1.9629023427367776,1.1279162337817883,1.2301576015827356,2.3600902080419033,2.241918875403452,2.3912715901864443,2.5522921885853393,1.9826331994992195
2778,PML,8,800,1.3471984416255274,1.979383354805577,0.9441490763088083,1.7614113414474053,2.3595918021556335,2.242773720377072,2.2167094970175953,2.550200396290409,1.6593689051008194
2779,PML,8,800,1.3307939177692671,2.286086382043717,1.2541428685763283,1.6522271901449255,2.3599715651691437,2.243050578238902,2.443646677304135,2.6495616795555494,2.3872855043235797
2780,PML,8,800,1.584822813128097,2.0177411421513676,0.8422309212602883,1.3973571278314751,2.359140624013483,2.2429873039991817,2.2046726131873444,2.4405260522357093,1.7948357506698993
2781,PML,8,800,1.3711774889337371,2.2824804343994476,1.1181430039229583,1.424225330534385,2.3591406240134436,2.2344039501767923,2.157775176819015,2.4010396057623598,2.1599535669354695
2782,PML,8,800,1.3613497643901276,2.195772412003257,1.5331784913389483,1.5882854280696455,2.3595918021556535,2.2401987965574524,2.351559743919155,2.37353502357403,2.0630141410089697
2783,PML,8,800,1.5079730462623273,2.0765390059757474,1.0917625618743085,1.5260171542699354,2.3595918021556535,2.237274219004462,2.294379424908185,2.3926077016152894,2.0175968404477698
2784,PML,8,800,1.6390677518100576,2.138008537284517,1.4528676950344586,1.4560636001078355,2.3599715651691437,2.2430584872040518,2.2539214353358448,2.6512358869758494,2.1085673598145194
2785,PML,8,800,1.3371018810431874,2.1565015627909974,1.4620629482335283,1.7548061142700553,2.3595918021556535,2.2429319353661117,2.2150432881981645,2.4731586038245092,1.848384056806209
2786,PML,8,800,1.5965806628404176,2.110995910756398,0.8739452393734682,1.665347813377345,2.3569289369317334,2.242773720377052,2.2141219423669845,2.2442602252766397,1.9419843653508497
2787,PML,8,800,1.4864248672340077,2.1850628243268777,1.3200557177393883,1.5573078261108653,2.3594572640715037,2.242860742085332,2.309967431376915,2.4463269242828196,1.9414653603083296
2788,PML,8,800,1.3239928048355574,2.1018446327453373,1.6079925299726583,1.788502405202165,2.3598133501800835,2.240769880614542,2.376532734981845,2.3438604685047992,1.9320728417844997
2789,PML,8,800,1.2938312062189774,2.248424977243677,1.0723105986197083,1.3834310434014154,2.358760507914153,2.2388648482946416,2.189156773031775,2.49357536175543,1.7983931526795394
2790,PML,8,800,1.2918379256770973,2.2819931050279574,1.3799522076015485,1.750421376526895,2.3547356407725935,2.2398893071287116,2.2728076420171552,2.4374870204274792,1.7860328183344794
2791,PML,8,800,1.3311392298190672,2.2919795228247777,0.8436990673188584,1.3343146903805552,2.3600664807267635,2.242670865620372,2.340402547150645,2.5498489148608394,1.5946188259624197
2792,PML,8,800,1.6010946938706472,2.1182840628557074,1.3516398762021282,1.7764455622748552,2.3562619806281333,2.241918875403452,2.3661461332842153,2.674040201367699,2.0400015822946
2793,PML,8,800,1.373146763428397,2.116612285998867,0.9909176564044282,1.3954077496326351,2.356261980628163,2.242773720377072,2.1017453470755445,2.7230089977661596,2.3860954352297195
2794,PML,8,800,1.2109182613799472,2.0926503594944275,1.2599989820328283,1.2591826166105449,2.3600902080418935,2.2368363002700917,2.1775751779952146,2.5447712029643292,2.0267992541772992
2795,PML,8,800,1.6580027358057574,2.1050723371659474,1.0029111643437585,1.377693431742595,2.360090208041934,2.2424176342684716,2.285889080943365,2.9884910324344,1.9464208971735995
2796,PML,8,800,1.2711307606216269,2.184693228383587,0.8735305405987184,1.387829813098155,2.3600902080419233,2.242552172352632,2.2753317520440652,2.3874721040653095,2.3387548201038193
2797,PML,8,800,1.4956168247578574,2.4571118068064974,0.9912086640830785,1.1403910866526354,2.360098117007063,2.2349228736105515,2.053605801782295,2.5131516497351396,2.2492457162180997
2798,PML,8,800,1.593551033837947,2.134824640657117,0.8027597564648783,1.283492253906235,2.3591406240134933,2.233868745345352,1.9756022690525052,2.825312484529979,1.9950810244054893
2799,PML,8,800,1.1804890112829973,1.9589618807882472,1.2051701550437384,1.5326550502717453,2.3594572640714837,2.238491304292012,2.198381058130975,2.4581333836462793,1.6494162881826695
2800,PML,8,800,1.1859239488329774,2.039684487411057,1.1469988795207782,1.3502337377479654,2.3600981170070536,2.2368363002701215,2.489818384816725,2.427734624267539,2.08946193549582
2801,PML,8,800,1.485817700946157,2.0642563832444076,1.2882578025679985,1.681989740880735,2.3599715651691335,2.243050578238892,2.293579226850875,2.5914341976092894,1.9762631353106297
2802,PML,8,800,1.2991452340076772,2.0002845416805775,0.8240466534103184,1.4335234956383656,2.3551413286142333,2.243050578238902,2.1946419302108953,2.490768851100209,2.3736927505447696
2803,PML,8,800,1.3676201359753977,2.2755119501248875,1.1412023777512084,1.6077952041911452,2.3529516172759535,2.235425543670202,2.1952487180006552,1.9331804165405593,1.9965013797441193
2804,PML,8,800,1.512879022006957,2.2985051013594373,0.9536822415190983,1.631644448551435,2.357531945633783,2.2430268509237314,2.107812033075565,2.3774075619963795,1.935730515894509
2805,PML,8,800,1.4237899034870272,2.0182027913840273,1.0208798729460684,1.417447527010035,2.3562619806281333,2.235425543670222,2.213349721966545,2.4145182730546693,1.6351674340344595
2806,PML,8,800,1.3469682065271673,2.1397109198420576,0.6369868312405584,1.3898174591751153,2.3562619806281737,2.2417208781111917,2.088037802609565,2.53867235814515,2.1018039811259297
2807,PML,8,800,1.544969080731367,2.3932316538518275,1.2448565221039085,1.651650069284015,2.3597104954234136,2.241918875403442,2.384799868490855,2.549370583947429,2.1351550137924695
2808,PML,8,800,1.5183018551301977,2.3902630294434672,0.8770218186323384,1.2873469539652953,2.3599715651691335,2.242100994210442,2.019449864456465,2.6470812861691693,2.6371366453017595
2809,PML,8,800,1.1628097827575574,2.1034843050185277,0.9658265062307683,1.6115053695355854,2.3529516172759832,2.242860742085352,2.140158204511465,1.8459490640429594,1.9671576225393395
2810,PML,8,800,1.4384566059545274,2.319147945038617,1.1216767076541685,1.426130896127125,2.3598133501800933,2.2429873039991914,2.247954381882375,2.4496448571390794,2.0717300520192996
2811,PML,8,800,1.0164248074716073,2.316019705036417,1.0303268402870283,1.2372809871606654,2.3559044780976834,2.242670865620372,2.184783397108135,2.0284258073629,2.0888855163705893
2812,PML,8,800,1.4739863083683475,2.218724083582927,0.9226567053136583,1.1549200286383052,2.3595918021556734,2.2388648482945914,2.1260365670892853,2.3506351547169393,2.2677869747945993
