id,method,factors,nobs,ncat,bias_withC_L_SE6,bias_withC_L_SEa,bias_withC_L_SE7,bias_withC_T_SEi6,bias_withC_T_SEi7,bias_withC_C_SE1
1651,DWLS,2,400,2,-0.8863028785136118,-0.5992416720511997,-0.18947963776443713,0.41964335736484476,0.4412894393693065,0.47551430988140575
1652,DWLS,2,400,2,0.4114673833496785,0.43755459218483006,-0.025961341190487014,0.41910595495853464,0.4312212004851962,-0.1005705734048637
1653,DWLS,2,400,2,0.1772688191478279,-0.13812433788980005,-0.016321834877897068,0.41964335736484476,0.4397215438934565,0.612238296740366
1654,DWLS,2,400,2,-0.24754783739565217,0.43553372397364953,-0.38688650051683715,0.41941946743134506,0.43374577103574563,0.03763903686021669
1655,DWLS,2,400,2,-0.20826493010201175,0.12151749378488952,0.8477734673312732,0.41964335736484476,0.4194792864325961,0.24242737806996623
1656,DWLS,2,400,2,-0.26339517747099167,-0.33589855648848976,-0.033857223263606545,0.41982244079270536,0.41528216221827646,0.5453917320355967
1657,DWLS,2,400,2,-0.404279027567922,-0.4177932493642303,0.40649031175449335,0.41695406053630507,0.4412894393693065,-0.06386123584740389
1658,DWLS,2,400,2,0.1102303496285581,-0.036609552919690536,-0.21743439239594667,0.41910595495853464,0.44115512442224614,0.011729680813166166
1659,DWLS,2,400,2,-0.28012539908004175,-0.037607062380690115,0.39589062388572305,0.41695406053630507,0.4359056936246164,0.6090219217698263
1660,DWLS,2,400,2,0.11318200577692811,-0.26172696312369015,0.057191846392873336,0.41941946743134506,0.4377028203213465,0.3538137969332361
1661,DWLS,2,400,2,-0.030434332081231974,0.22209310435114954,-0.26578451685548704,0.414393926567215,0.44021452038956604,0.24016986117962602
1662,DWLS,2,400,2,-0.29172805178308214,-0.2290370720206797,-0.3665490491106871,0.41870275333216467,0.4337457710357359,0.34742243292674585
1663,DWLS,2,400,2,0.200404601859068,0.2788168652247597,0.05470686377143305,0.41223400397833454,0.432529194954806,0.13265650468584633
1664,DWLS,2,400,2,-1.4334360351053523,-1.2002822029985398,-0.6130555640060271,0.41695406053630507,0.43913868765740605,0.41984590982552666
1665,DWLS,2,400,2,0.11545358508829803,-0.034672158776809237,-0.21320255007109684,0.4097094334277948,0.43374577103574563,-0.022236319697013784
1666,DWLS,2,400,2,-0.18563700767514207,0.10451000683840972,0.9955003833504429,0.41870275333216467,0.4412894393693065,0.13803866542915627
1667,DWLS,2,400,2,0.10586504907361821,0.2897480344116507,-0.7018138009438568,0.41910595495853464,0.440617722015936,-0.1403678083553836
1668,DWLS,2,400,2,0.24921236629264834,0.42549670570035947,0.7309555570792735,0.41910595495853464,0.4312212004851962,-0.07489581162257453
1669,DWLS,2,400,2,-0.0891354900527018,0.018066516197069726,0.37808624993934326,0.4161910532639451,0.43913868765740605,0.12652489146208618
1670,DWLS,2,400,2,0.4087716252080681,0.6501424049319304,0.8512754894749529,0.41941946743134506,0.440617722015936,-0.041982024641373794
1671,DWLS,2,400,2,-0.8411652191309016,-0.7471785905588793,0.0036480464030728965,0.4097094334277948,0.44133420785010674,0.006108970984536333
1672,DWLS,2,400,2,0.03531941479523806,-0.21324369611429028,0.11253369379667297,0.414393926567215,0.44133420785010674,0.5699766047757959
1673,DWLS,2,400,2,-0.8526328535765321,-0.5671299710279992,0.5974454635115034,0.41910595495853464,0.4397215438934565,0.12929485699298554
1674,DWLS,2,400,2,-0.6128021734957412,-0.7814513392443698,0.3269997726634034,0.41870275333216467,0.44115512442224614,0.3208175369253663
1675,DWLS,2,400,2,-0.3550272733129016,-0.6485498411930996,0.23233909344978348,0.41941946743134506,0.41742807528995646,0.4954409530763759
1676,DWLS,2,400,2,0.06347805998695791,0.023675728518859906,-0.2568079611125367,0.41335942306874457,0.44093123448874644,0.23184366095476555
1677,DWLS,2,400,2,-0.7828319180699719,-0.10424609485683023,0.7188496067154535,0.41820977683605515,0.43684950307879555,0.15848414073184602
1678,DWLS,2,400,2,-0.6328482176863617,-0.4030098260931106,-0.14792363021742666,0.4161910532639451,0.44093123448874644,0.7509676349055062
1679,DWLS,2,400,2,0.2020546683866184,0.33241224575113054,0.9593390912430728,0.41695406053630507,0.4359056936246164,0.43960051373551634
1680,DWLS,2,400,2,-0.0020887713087815174,-0.03138814741114049,0.1759559013650533,0.41820977683604543,0.43487119012614595,0.12201116044743554
1681,DWLS,2,400,2,-0.9792116230286224,-0.27432808408382053,0.8417126507788635,0.41870275333216467,0.4377028203213465,0.666492560749906
1682,DWLS,2,400,2,-0.309645655380842,-0.4286315540871305,0.21151827550683344,0.41335942306874457,0.44115512442224614,0.4202771656078755
1683,DWLS,2,400,2,-0.6617888907521421,-0.24087039908053942,-0.18297527365461683,0.41695406053630507,0.4283298098097965,0.49843509745401554
1684,DWLS,2,400,2,-0.8813644576647822,-0.2044718752952701,-0.23888215745534666,0.4110174278973949,0.44115512442224614,0.1441119753120959
1685,DWLS,2,400,2,-0.07283959411288204,0.35837589999495045,0.39392768995179306,0.41910595495853464,0.4412894393693065,0.06743798293583625
1686,DWLS,2,400,2,0.3006618688321083,0.4922555065393103,-0.05051472761958692,0.4110174278973949,0.44021452038956604,0.12941675880825537
1687,DWLS,2,400,2,-0.9656257863147222,-0.6846988555866198,-0.5899746573654066,0.414393926567215,0.4359056936246164,0.7235287495125857
1688,DWLS,2,400,2,0.16615425441026815,0.24361240608426066,0.6489555186705729,0.41910595495853464,0.4325291949547963,0.057207458727795424
1689,DWLS,2,400,2,0.10738237059136832,-0.23832090366655012,0.05854093431275284,0.41870275333216467,0.44093123448874644,0.31381719674180575
1690,DWLS,2,400,2,-0.6457065797975212,-0.13920959742479005,-0.3568282776917071,0.41941946743134506,0.4359056936246164,0.3443039835430456
1691,DWLS,2,400,2,-1.206382300933062,-0.9087095846064597,0.1746065466587128,0.41964335736484476,0.44093123448874644,0.667281464566346
1692,DWLS,2,400,2,-0.2976121342288217,-0.27477898815485013,0.9063011043683532,0.41982244079270536,0.440617722015936,0.34737596712268587
1693,DWLS,2,400,2,-0.1666304890876616,0.18413973965156066,0.2863158725853431,0.4197776723119051,0.4397215438934468,0.24792312070429645
1694,DWLS,2,400,2,-0.39142746053946187,-0.061660848276430535,0.629681989898203,0.41762692060000467,0.43684950307879555,0.15960913472739535
1695,DWLS,2,400,2,-0.11546882237322212,0.28041550096198076,-0.5111311654646171,0.41964335736484476,0.4337457710357359,0.20591249061352596
1696,DWLS,2,400,2,-0.6646456854783017,-0.2263410695420104,0.8551927061562332,0.41870275333216467,0.440617722015936,0.3899481271647659
1697,DWLS,2,400,2,-0.32522008397125185,-0.22028943196110984,0.1236119631352034,0.4161910532639451,0.44093123448874644,0.47238514892318645
1698,DWLS,2,400,2,-0.35121801732586194,-0.25928996895853984,0.44066666154231326,0.4197776723119051,0.44115512442224614,0.3649888219411562
1699,DWLS,2,400,2,0.10938631865794815,-0.09243597641586943,0.5011611651740133,0.41335942306874457,0.4412894393693065,0.5474614514406562
1700,DWLS,2,400,2,-0.10505438763516173,-0.06264924079533024,0.27327955124086323,0.40681804275239514,0.4283298098097965,0.13388585021532617
1701,DWLS,2,400,2,-0.14423659326186153,0.09767398383943027,0.8432335049510631,0.41941946743134506,0.44133420785010674,-0.06475422723586366
1702,DWLS,2,400,2,-0.02507276973417183,-0.1527773767684204,-0.21922817462138658,0.41941946743134506,0.43846582759370645,0.010346574599505443
1703,DWLS,2,400,2,-0.5628109804335424,-0.4275013817775397,0.34191509309185325,0.4110174278973949,0.44115512442224614,0.40147096473467647
1704,DWLS,2,400,2,0.16753551121015814,0.35282631601187,-0.1922302610198566,0.4153377360213942,0.44093123448874644,0.2995350489030657
1705,DWLS,2,400,2,-0.6716216620784116,-0.30363409145234,-0.39563506509731683,0.4197776723119051,0.44093123448874644,-0.01696002539507413
1706,DWLS,2,400,2,-0.7780449098372819,-0.3402515507095999,-0.30468458820607713,0.4197776723119051,0.43487119012614595,0.05405675808292654
1707,DWLS,2,400,2,0.23037082701306832,0.16626735682979954,0.7654395491217131,0.41964335736484476,0.4412894393693065,0.25884445235673653
1708,DWLS,2,400,2,-0.5913419200924821,-0.25588917634326025,0.09498725677079337,0.41695406053630507,0.44133420785010674,0.7552089795756161
1709,DWLS,2,400,2,-0.018211456132051496,-0.38613425856184047,0.0765187498861529,0.41910595495853464,0.4377028203213465,0.4437726497182562
1710,DWLS,2,400,2,-0.2889542556805416,0.3799488045970398,0.26955489848962333,0.41941946743134506,0.43846582759370645,0.18700201289206658
1711,DWLS,2,400,2,0.4406927504163882,0.38984552709633996,-0.013926448467586894,0.41941946743134506,0.4359056936246164,0.030830421623026516
1712,DWLS,2,400,2,-0.4386483597224822,-0.8921000739269005,0.262573784708843,0.41964335736484476,0.43913868765740605,0.7236858073693557
1713,DWLS,2,400,2,0.25552857485257807,0.17896682974894024,-0.06265089838799684,0.41335942306874457,0.4325291949547963,0.15768521305024596
1714,DWLS,2,400,2,0.08248674114549812,0.47363888080094035,-0.04245570918871705,0.4097094334277948,0.4283298098097965,-0.2463115776723243
1715,DWLS,2,400,2,-0.6278042888388415,0.13144594237057966,0.7640017207702632,0.41870275333216467,0.43846582759370645,0.050303506163876244
1716,DWLS,2,400,2,0.09579622955635803,0.2769280768485802,0.034173365448553206,0.414393926567215,0.4359056936246164,0.2717725991840364
1717,DWLS,2,400,2,0.10768374339302847,0.20159974079698995,0.08432330392934284,0.41982244079270536,0.44021452038956604,0.11172431071685557
1718,DWLS,2,400,2,0.41707877152784845,-0.42075130945781053,-0.20255367227074716,0.41941946743134506,0.43684950307879555,0.4826170653525863
1719,DWLS,2,400,2,-0.012616129846491908,-0.4112403175450502,0.9723058315541828,0.41335942306874457,0.43684950307879555,-0.1487034072261445
1720,DWLS,2,400,2,-0.005138008048771736,0.07044152896413941,0.044330990471402876,0.41695406053630507,0.44021452038956604,0.17558460588552594
1721,DWLS,2,400,2,-0.4700359006577316,-0.012142171321380402,0.5672452268094534,0.4197776723119051,0.44021452038956604,0.2502163346777664
1722,DWLS,2,400,2,0.566179557617838,0.5747542230345098,0.2500338614240233,0.4097094334278045,0.42506910138170595,0.15623361951148662
1723,DWLS,2,400,2,0.6278483850858483,0.6370885490465703,0.5625362816878233,0.41695406053630507,0.4397215438934468,0.12101711986675645
1724,DWLS,2,400,2,-0.7169733380534824,-0.21072048658719034,0.19334409193939306,0.41762692060000467,0.4283298098097965,0.5208600650941059
1725,DWLS,2,400,2,-0.30655162464315183,0.13563871438243974,0.3534112255362133,0.4197776723119051,0.44093123448874644,0.13128356350944614
1726,DWLS,2,400,2,0.09606214853586786,0.46698674495552067,0.6634634305639431,0.41762692060000467,0.44093123448874644,-0.10187875280850411
1727,DWLS,2,400,2,0.028586923780188345,0.010331312545730498,-0.7767575357995666,0.41223400397834425,0.440617722015936,-0.14117856035758408
1728,DWLS,2,400,2,-1.288801776314792,-0.7339242909418995,0.05297431014888304,0.41910595495853464,0.44021452038956604,0.2705005658154666
1729,DWLS,2,400,2,-0.7404961642955912,-0.29898581505320987,0.8696226935499332,0.4197776723119051,0.43684950307879555,0.04542145499469574
1730,DWLS,2,400,2,0.015119102549908392,0.47411865708622963,0.3771305174870829,0.41695406053630507,0.4397215438934565,0.19737227684699654
1731,DWLS,2,400,2,-0.38047613042566164,-0.24387891473341972,0.4417675488213334,0.41820977683604543,0.4377028203213465,0.27166554036127666
1732,DWLS,2,400,2,-0.8837095548440116,-0.3766620247803998,0.015883049077922845,0.41941946743134506,0.440617722015936,0.5527361304129161
1733,DWLS,2,400,2,-0.13182260477478183,0.23082418901027024,0.3396514167340228,0.41964335736484476,0.4397215438934468,0.14222793751106633
1734,DWLS,2,400,2,0.30543115313550817,0.4187496459071696,-0.3916986805138467,0.41870275333216467,0.43913868765740605,-0.09329512841252385
1735,DWLS,2,400,2,0.39026772393592823,0.3449128269643706,0.45475899967107325,0.41910595495853464,0.4359056936246164,-0.6539498832767943
1736,DWLS,2,400,2,-0.593295567541352,0.06580863746279975,0.49903888145353337,0.41762692060000467,0.4337457710357359,0.6183344284065757
1737,DWLS,2,400,2,-0.039126014527571945,0.09324830315643046,0.5501599762074032,0.4017876149391447,0.44093123448874644,-0.17032098802312462
1738,DWLS,2,400,2,0.06844028472736824,0.13473404314309073,-0.008410047451606895,0.41820977683605515,0.440617722015936,0.3100566305986263
1739,DWLS,2,400,2,-0.7183587960030922,-0.3647498852353895,0.15956533016931312,0.41870275333216467,0.44021452038956604,0.3608635342038563
1740,DWLS,2,400,2,-0.5216729141677214,0.04054941113711963,0.7993364127921634,0.4197776723119051,0.43487119012614595,0.5546119434771166
1741,DWLS,2,400,2,-1.155232861450832,-0.7656658436664896,0.1563364223893235,0.41964335736484476,0.4412894393693065,0.5023688611808463
1742,DWLS,2,400,2,-0.49854777830112135,0.028106163030849896,0.32058485027075323,0.41910595495853464,0.44115512442224614,0.4506604045865864
1743,DWLS,2,400,2,-1.4217511942115317,-0.7812491713410099,-0.22705082607413704,0.4110174278973949,0.44115512442224614,0.15823635640620642
1744,DWLS,2,400,2,-0.6905772980349321,-0.5210258313162506,-0.3974081872379971,0.41223400397834425,0.43374577103574563,0.08294301359498546
1745,DWLS,2,400,2,-0.44383815709407165,0.051906040778769424,-0.4553670441650469,0.41223400397833454,0.42506910138170595,-0.06309198337176442
1746,DWLS,2,400,2,0.17681590190009797,0.3002289608061995,-0.2958131321322069,0.414393926567215,0.440617722015936,-0.300269181905434
1747,DWLS,2,400,2,-0.5194214059348418,-0.020001562224569724,-0.49571368398159676,0.4110174278973949,0.43846582759370645,0.2477127749148461
1748,DWLS,2,400,2,0.188515441343938,-0.13739872966107985,-0.09750052593539699,0.4153377360213942,0.4412894393693065,0.2601010983857163
1749,DWLS,2,400,2,0.2686282708593682,0.20149446932776066,0.039208550499852945,0.4161910532639451,0.44133420785010674,-0.2146102245895537
1750,DWLS,2,400,2,-0.2506745800298221,0.08406606169149011,0.9269790988195032,0.4197776723119051,0.44115512442224614,0.4703889013443263
1751,DWLS,2,400,2,-1.6663779256472222,-1.3097677789865994,-0.5373289054942567,0.41870275333216467,0.44021452038956604,0.5856345747232359
1752,DWLS,2,400,2,-0.07321280014734172,0.03726330815961021,0.4933188081210633,0.41820977683604543,0.43913868765740605,0.08346379659819603
1753,DWLS,2,400,2,-0.5616848816597617,-0.33918492340957035,0.39276657073912324,0.41870275333216467,0.44115512442224614,0.6844614197129263
1754,DWLS,2,400,2,0.046788658012378304,0.20995842496852046,-0.3300410827904568,0.41820977683604543,0.44115512442224614,0.2176206649097165
1755,DWLS,2,400,2,-0.3212759118651917,-0.018840850895900096,-0.15012877986233658,0.4153377360213942,0.440617722015936,0.4813102615752657
1756,DWLS,2,400,2,-0.27030578143162204,0.4395631900404304,0.11065728099657335,0.4197776723119051,0.44115512442224614,0.45494626238916647
1757,DWLS,2,400,2,0.749741678874738,0.19041413737413,0.28520644184059296,0.41964335736484476,0.4377028203213465,-0.17245796835515387
1758,DWLS,2,400,2,-0.19344823881306192,0.3336072517987898,-0.1374247074331765,0.4197776723119051,0.4337457710357359,-0.11018345542198466
1759,DWLS,2,400,2,0.7065240569512978,0.25955313436333005,-0.576036446552277,0.41695406053630507,0.4377028203213465,-0.1263350925633941
1760,DWLS,2,400,2,-0.19429905978417192,-0.005332106701609607,0.6334316357911929,0.41820977683604543,0.44093123448874644,0.09898727533163565
1761,DWLS,2,400,2,-0.7705864457080519,-0.37602846566052034,0.5615312617241734,0.41870275333216467,0.44115512442225585,0.4848635980997565
1762,DWLS,2,400,2,-0.17477065935811165,0.058153332727500784,1.1635950296652833,0.41941946743134506,0.44021452038956604,0.12596655346424623
1763,DWLS,2,400,2,0.21879761801718786,-0.16392019385206985,-0.35717201580551666,0.41695406053630507,0.42982150606817593,0.08931817250166646
1764,DWLS,2,400,2,-0.5500991879361719,-0.7301988211137602,-0.8911100600425471,0.41941946743134506,0.4194792864325961,0.12037876599858555
1765,DWLS,2,400,2,-0.5433594564963812,-0.15402298296725986,0.6343824794363031,0.41223400397833454,0.440617722015936,0.2336892400708765
1766,DWLS,2,400,2,0.440566084593328,0.8506763941303702,-0.18005321971389654,0.40830973901077455,0.43846582759370645,0.279732133511576
1767,DWLS,2,400,2,-0.543461213364102,-0.5076309595945294,0.18759838610474325,0.4153377360213942,0.44133420785010674,-0.12623573895923362
1768,DWLS,2,400,2,-0.9766520656253621,-0.37752750724101974,-0.15928336500075704,0.40830973901077455,0.432529194954806,0.18408237328073618
1769,DWLS,2,400,2,-0.7295715106278522,-0.5874045197247296,-0.05095540289148659,0.41941946743134506,0.440617722015936,0.6403185940919363
1770,DWLS,2,400,2,0.13505452314053826,0.014619941785330715,0.32676701783290324,0.41941946743134506,0.44093123448874644,0.409573755097066
1771,DWLS,2,400,2,0.767375938310258,0.3052035926264296,-0.762796352584167,0.40681804275239514,0.42982150606817593,-0.2703312003580635
1772,DWLS,2,400,2,1.013413772813198,0.6941006167914099,-0.025589258068946935,0.4153377360213942,0.43684950307879555,0.1581462392945654
1773,DWLS,2,400,2,-0.20695878040591156,-0.3133189220753993,0.4247213243343033,0.41941946743134506,0.440617722015936,0.4978028050182354
1774,DWLS,2,400,2,-0.22725657954815182,-0.23859392623643005,0.5385797491368929,0.41762692060000467,0.44133420785010674,0.3409478229788959
1775,DWLS,2,400,2,-0.10462284849430195,0.19681807017485065,0.5450137552860529,0.41964335736484476,0.43487119012614595,-0.27597158906079444
1776,DWLS,2,400,2,-0.5430500351617518,0.1100881932719705,0.0634622427098934,0.41820977683604543,0.43846582759370645,0.19706912752821548
1777,DWLS,2,400,2,-0.7448217215375419,-0.58379536873569,0.3018676529705534,0.41695406053630507,0.43684950307879555,0.2627177780706466
1778,DWLS,2,400,2,0.4253572440910285,-0.04934838636676958,0.36779910452011333,0.41335942306874457,0.44093123448874644,0.19940501972901536
1779,DWLS,2,400,2,-0.25690047846583175,-0.08350506355122994,-0.15793944446517716,0.41820977683604543,0.44021452038956604,0.007718396268666106
1780,DWLS,2,400,2,-0.06515790341671199,-0.15131079414161946,0.044365654466303056,0.41335942306874457,0.42982150606817593,0.46210628081572586
1781,DWLS,2,400,2,0.21044405143511788,0.19972190762787972,0.017197572645983455,0.41335942306874457,0.43846582759370645,0.3642758051924058
1782,DWLS,2,400,2,-0.8721248587180916,-0.5917786136048306,0.595986693768693,0.41910595495853464,0.43684950307879555,0.5779539095787662
1783,DWLS,2,400,2,0.12477216201327787,0.3776554911159899,0.19722456152321335,0.41820977683604543,0.43684950307879555,-0.06286038941730465
1784,DWLS,2,400,2,-0.5359868824678621,-0.13639192539175032,0.13112758336816313,0.41820977683604543,0.4232993819965461,0.40085012429677547
1785,DWLS,2,400,2,-0.039295887359921955,-0.3296308531443304,-0.41748195530111676,0.3959163082325551,0.43913868765740605,-0.12543995994954427
1786,DWLS,2,400,2,-0.4345754365958021,0.037390747260250545,-0.1617888419822966,0.41762692060000467,0.43913868765740605,0.29552578947768665
