id,method,factors,nobs,ncat,bias_withoutC_L_SE6,bias_withoutC_L_SE7,bias_withoutC_T_SEi6,bias_withoutC_T_SEi7,bias_withoutC_C_SE1
554,DWLS,4,200,2,-2.1502038997772046,-2.5240751980909497,-2.1834473647771317,-2.198663925786132,-2.541632597633324
555,DWLS,4,200,2,-2.3458038095990648,-1.3392731111504894,-2.2203367773721117,-2.165836108363052,-2.046778254169573
556,DWLS,4,200,2,-2.687017854907245,-1.908689646421019,-2.187508959949032,-2.165836108363052,-2.4457519897039037
557,DWLS,4,200,2,-0.33868816578731464,-1.4993929303931293,-2.195915167044492,-2.187311629983932,-0.5079608766920235
558,DWLS,4,200,2,-1.7736894206914045,-3.171747695443189,-2.1857308793584314,-2.187311629983932,-2.435073937422104
559,DWLS,4,200,2,-2.912226262290665,-2.642327732530689,-2.189797657840982,-2.1640580277724517,-2.1214798857027537
560,DWLS,4,200,2,-1.9243249443148647,-2.118903615706369,-2.1834473647771317,-2.165836108363052,-0.7618492625924942
561,DWLS,4,200,2,-1.3761461873450953,-2.6999103111739102,-2.214393695241712,-2.2051461034780813,-2.4812272540327043
562,DWLS,4,200,2,-2.2568025390571553,-1.5828520447958696,-2.184461900907131,-2.168124806255002,-1.8485375577455234
563,DWLS,4,200,2,-2.0448514490423744,-2.461495391507229,-2.189797657840982,-2.1640580277724517,-2.7638149656075335
564,DWLS,4,200,2,-0.8661452050190748,-2.821664849900489,-2.183700944958532,-2.1824315548234816,-1.8650545334346833
565,DWLS,4,200,2,-3.3222551461690744,-1.0806526324265597,-2.199749224988712,-2.1640580277724517,-1.820708190067613
566,DWLS,4,200,2,-1.4976696561449954,-2.4421453096665395,-2.183700944958532,-2.1620280933725518,-1.474975052073374
567,DWLS,4,200,2,-1.4576818977479047,-4.292608204406189,-2.184461900907131,-2.1640580277724517,-1.0837397706211436
568,DWLS,4,200,2,-1.934851057833145,-2.215251356518319,-2.226818955064061,-2.162789049321151,-2.2596253045770136
569,DWLS,4,200,2,-1.9435102516306548,-2.073728488505039,-2.1997492249887007,-2.162789049321151,-2.2256248807675236
570,DWLS,4,200,2,-2.5096741525075847,-2.244532804318859,-2.1834473647771317,-2.1640580277724517,-2.739080426017684
571,DWLS,4,200,2,-1.3675410296173653,-3.05622736026976,-2.214393695241712,-2.1709260758283317,-2.0851696961568744
572,DWLS,4,200,2,-2.511188681766034,-2.2003407456786,-2.189797657840982,-2.1824315548234816,-2.6835176044075344
573,DWLS,4,200,2,-0.603963646244815,-2.25425822210846,-2.187508959949032,-2.165836108363052,-2.096531273033654
574,DWLS,4,200,2,-1.0864597941010448,-2.0610740578323488,-2.195915167044492,-2.165836108363052,-2.6296700314356936
575,DWLS,4,200,2,-2.782162586783844,-1.6281335744708998,-2.183700944958532,-2.1709260758283317,-1.9964860411191943
576,DWLS,4,200,2,-1.2561871370607756,-1.9414317973165591,-2.214393695241712,-2.1620280933725518,-2.3187113855720436
577,DWLS,4,200,2,-4.246374723833755,-1.6416976698144596,-2.192598927414312,-2.168124806255002,-3.3716957574829136
578,DWLS,4,200,2,-1.8556433526366753,-1.8124124096805792,-2.183700944958532,-2.1620280933725518,-1.8584256815819031
579,DWLS,4,200,2,-3.4475401400956853,-2.893121231120879,-2.192598927414312,-2.165836108363052,-1.6538753535932635
580,DWLS,4,200,2,-1.3510336046711855,-2.2596071080893285,-2.189797657840982,-2.165836108363052,-1.7374472939070642
581,DWLS,4,200,2,-1.6618646517435054,-1.2544843657051996,-2.184461900907131,-2.187311629983932,-2.468879237700404
582,DWLS,4,200,2,-1.8000128781221147,-1.8754408521165291,-2.214393695241712,-2.1620280933725518,-2.067094291782033
583,DWLS,4,200,2,0.6870368827634254,-0.7853063697407792,-2.189797657840982,-2.1620280933725518,-1.4618003753451638
584,DWLS,4,200,2,-2.3665950464584045,-0.3257251389332395,-2.226818955064061,-2.178076373402721,-1.8302722628531234
585,DWLS,4,200,2,-2.5633663236809046,-2.2118273564574893,-2.189797657840982,-2.162789049321151,-2.6918248672075635
586,DWLS,4,200,2,-3.3100735803264643,-2.63394463375769,-2.1834473647771317,-2.187311629983932,-2.6493641917761837
587,DWLS,4,200,2,-3.074364321240755,-2.7172104067870793,-2.189797657840982,-2.168124806255002,-2.351336884109094
588,DWLS,4,200,2,-0.7786106228249351,0.3174063137626207,-2.184461900907131,-2.165836108363052,-1.8500956215375632
589,DWLS,4,200,2,-3.110982684093265,-2.3910670115135395,-2.204104406409452,-2.162789049321151,-2.229582290161204
590,DWLS,4,200,2,-1.5759743321751145,-0.9406643736699096,-2.1834473647771317,-2.1709260758283317,-0.7329747131327141
591,DWLS,4,200,2,-1.0024863456217448,-3.17070882962516,-2.184461900907131,-2.1742423154585215,-2.113056179058634
592,DWLS,4,200,2,-1.447754670593765,-2.9678389881815095,-2.189797657840982,-2.1620280933725518,-3.1762233549986236
593,DWLS,4,200,2,-2.9270123388536753,-1.3824153771804397,-2.204104406409452,-2.1709260758283317,-3.255036122639443
594,DWLS,4,200,2,-3.6348611747661046,-2.52025315600196,-2.1857308793584314,-2.1742423154585215,-2.997234889436694
595,DWLS,4,200,2,-2.5618511183459245,-2.646042892926949,-2.183700944958532,-2.1620280933725518,-1.8987705501810934
596,DWLS,4,200,2,-1.5042600271922848,-0.9214575173711894,-2.183700944958532,-2.1742423154585215,-1.7336153159369845
597,DWLS,4,200,2,-1.5523532720702753,-0.46256863867069964,-2.214393695241712,-2.1709260758283317,-3.122271455866214
598,DWLS,4,200,2,-4.364951893882525,-0.9972554415475496,-2.2089844815699116,-2.1620280933725518,-3.067391246982834
599,DWLS,4,200,2,-3.3438997460808846,-2.795071179476369,-2.189797657840982,-2.1620280933725518,-1.4789646615592038
600,DWLS,4,200,2,-1.7600008650138845,-2.2206806105309393,-2.187508959949032,-2.1620280933725518,-2.6320469696390942
601,DWLS,4,200,2,-1.0580951486426646,-1.3635638053342996,-2.183700944958532,-2.1640580277724517,-2.194160412888234
602,DWLS,4,200,2,-1.142641594645815,-2.551859599681329,-2.189797657840982,-2.1927208436557324,-2.397760220970993
603,DWLS,4,200,2,-0.9751871411812947,-1.8564238676213498,-2.220336777372102,-2.1617745131911517,-1.600189904357674
604,DWLS,4,200,2,-2.3913930326829744,-1.7362317017590994,-2.214393695241712,-2.1640580277724517,-2.339253057223034
605,DWLS,4,200,2,-2.0712731663385053,-2.50814588658851,-2.1834473647771317,-2.1617745131911517,-1.7401724790171837
606,DWLS,4,200,2,-2.8037005105206845,-0.7295686208016392,-2.1997492249887007,-2.1620280933725518,-2.481720637141044
607,DWLS,4,200,2,-2.2251820131306346,-2.492115669977539,-2.220336777372102,-2.162789049321151,-1.8812421575859632
608,DWLS,4,200,2,-2.428781844667205,-2.202938027902579,-2.187508959949032,-2.162789049321151,-2.231032477847694
609,DWLS,4,200,2,-3.2010839831594153,-1.6961149605554497,-2.2495600804870506,-2.1742423154585215,-2.815987059687404
610,DWLS,4,200,2,-1.7888384706657852,0.14786307050753053,-2.187508959949032,-2.187311629983922,-1.4910449754866038
611,DWLS,4,200,2,-0.888583677155455,-0.6403622513595997,-2.204104406409452,-2.1620280933725518,-1.2857276465688545
612,DWLS,4,200,2,-1.576463758072065,-2.2213952130993793,-2.214393695241712,-2.1640580277724517,-1.9529708896655131
613,DWLS,4,200,2,-1.9348588859301852,-1.795052197337079,-2.1997492249887007,-2.182431554823472,-1.8961685564883035
614,DWLS,4,200,2,-1.5969783774391455,-2.5518703273568795,-2.1857308793584314,-2.266166365492311,-1.5962593580001432
615,DWLS,4,200,2,-2.678920947360085,-1.0327286620321194,-2.204104406409452,-2.162789049321151,-2.6325516810535037
616,DWLS,4,200,2,-0.7901030789192451,-2.7714579881580796,-2.2089844815699116,-2.1640580277724517,-1.1694609290235636
617,DWLS,4,200,2,-1.7455720969612052,-2.157356659945109,-2.184461900907131,-2.1640580277724517,-2.3930612003942144
618,DWLS,4,200,2,-1.4140245857059253,-1.0627905528793093,-2.199749224988712,-2.162789049321151,-1.9849956686875434
619,DWLS,4,200,2,-2.227122293853914,-1.950018762903019,-2.1834473647771317,-2.1824315548234816,-1.188020679358384
620,DWLS,4,200,2,-2.6163500173178242,-2.3986378157529202,-2.187508959949032,-2.1709260758283317,-1.992505761318994
621,DWLS,4,200,2,-1.4717036346434744,-1.3568502075732098,-2.1834473647771317,-2.162789049321151,-1.2850005673467335
622,DWLS,4,200,2,-1.5875829857218555,-0.7010263858681691,-2.1997492249887007,-2.1986639257861222,-1.670143003623724
623,DWLS,4,200,2,-1.506763266157375,-3.43350700692482,-2.1857308793584314,-2.187311629983932,-2.717857117684394
624,DWLS,4,200,2,-1.822195332986215,-1.7826941468603794,-2.183700944958532,-2.178076373402721,-1.4378160301634537
625,DWLS,4,200,2,-3.547599588838915,-2.8497946794780296,-2.2041044064094613,-2.187311629983932,-2.5220271072008833
626,DWLS,4,200,2,-1.6815608748761244,-2.7642924667356197,-2.195915167044492,-2.1640580277724517,-2.195856347035044
627,DWLS,4,200,2,-2.700660489282525,-1.3187028344974594,-2.187508959949032,-2.1640580277724517,-2.0181447238587835
628,DWLS,4,200,2,-1.463180421330565,-2.0520833659865194,-2.184461900907131,-2.182431554823472,-1.7894628809988433
629,DWLS,4,200,2,-2.339319227473395,-2.551208303866309,-2.1857308793584314,-2.165836108363052,-2.7026089419905643
630,DWLS,4,200,2,-1.7523880702956949,-2.7601193117308993,-2.187508959949032,-2.165836108363052,-2.1454479943450138
631,DWLS,4,200,2,-2.313225963883345,-1.5840507962677997,-2.192598927414312,-2.168124806255002,-2.5259783757891343
632,DWLS,4,200,2,-1.5763899871289955,-1.3420609443447196,-2.1857308793584314,-2.168124806255002,-2.251288147282994
633,DWLS,4,200,2,-1.9029106853565945,-3.0473253083084795,-2.189797657840982,-2.165836108363052,-2.5628948204383537
634,DWLS,4,200,2,-0.9351890616205449,-2.0410545342504696,-2.2338459659303216,-2.1709260758283317,-1.225727202964394
635,DWLS,4,200,2,-3.2990808190469054,-2.9362379512241796,-2.184461900907131,-2.168124806255002,-2.4100477046617734
636,DWLS,4,200,2,-2.125660995864914,-2.727184984796559,-2.199749224988712,-2.187311629983932,-2.9065912275410835
637,DWLS,4,200,2,-2.3491761629384142,0.2875829710478603,-2.183700944958532,-2.162789049321151,-2.5590857595762335
638,DWLS,4,200,2,-2.8981327845833946,-1.1161795447263798,-2.226818955064061,-2.1986639257861222,-2.7930282290679536
639,DWLS,4,200,2,-1.9169640158203647,-3.0131351322396998,-2.184461900907131,-2.187311629983932,-1.5830793174327242
640,DWLS,4,200,2,-1.9320587614294948,-1.0030925356387097,-2.195915167044492,-2.168124806255002,-1.9480430947716134
641,DWLS,4,200,2,-2.0817723798134846,-1.7741607801675892,-2.187508959949032,-2.198663925786132,-1.6143493714589439
642,DWLS,4,200,2,-0.573612930086985,-1.988679464475339,-2.183700944958532,-2.1620280933725518,-2.6454876391811433
643,DWLS,4,200,2,-2.7500275386413446,-1.9583590745371193,-2.184461900907131,-2.1986639257861222,-1.650953904139353
644,DWLS,4,200,2,-1.3524030110729348,-2.0562522388863997,-2.204104406409452,-2.1742423154585215,-1.8134580355487637
645,DWLS,4,200,2,-2.8874705727792453,-4.306095288996489,-2.1997492249887007,-2.255719213676692,-3.2406721146612445
646,DWLS,4,200,2,-2.8901902529236843,-0.2781724418771496,-2.2089844815699116,-2.266166365492292,-2.487919199006114
647,DWLS,4,200,2,-1.442913483627145,-3.7900895582192895,-2.183700944958532,-2.1620280933725518,-3.125172271123723
648,DWLS,4,200,2,-2.3136367066725048,-2.0759087563044494,-2.192598927414312,-2.1640580277724517,-1.3621599927403945
649,DWLS,4,200,2,-1.4054258881423045,-2.617254170093269,-2.2041044064094613,-2.1640580277724517,-1.205965583427604
650,DWLS,4,200,2,-1.0570861595692247,-1.2892396504598698,-2.184461900907131,-2.162789049321151,-1.9832993308672138
651,DWLS,4,200,2,-3.3057694676571048,-0.8523884996962293,-2.189797657840982,-2.1620280933725518,-1.947413257531863
652,DWLS,4,200,2,-2.4526530567209353,-1.7165123811074294,-2.1857308793584314,-2.1742423154585215,-2.0739040803736035
653,DWLS,4,200,2,-1.5593110193776543,-1.8723114145076893,-2.187508959949032,-2.165836108363052,-2.4548036406818143
654,DWLS,4,200,2,-2.8959852306814344,0.26239789962579085,-2.220336777372102,-2.187311629983932,-2.802335025224184
655,DWLS,4,200,2,-2.2378340273654747,-0.9506236920416994,-2.183700944958532,-2.168124806255002,-1.3409864390210942
656,DWLS,4,200,2,-2.3660818993362045,-1.4468388143535293,-2.184461900907131,-2.1620280933725518,-2.0085576196754844
657,DWLS,4,200,2,-3.118171785123765,-0.8209881562455695,-2.184461900907131,-2.1709260758283317,-2.105558639786324
658,DWLS,4,200,2,-1.4565306672331746,-2.1786606642700894,-2.1834473647771317,-2.1617745131911517,-1.9661284774971532
659,DWLS,4,200,2,-2.4654965347741045,-1.4008447402006692,-2.183700944958532,-2.1780763734027317,-2.4188227747464044
660,DWLS,4,200,2,-2.0592453153890853,-1.846809912159969,-2.214393695241712,-2.168124806255002,-1.9746814893071036
661,DWLS,4,200,2,-1.9112862101976256,-1.6562248248742493,-2.192598927414312,-2.1709260758283317,-2.6008652251352933
662,DWLS,4,200,2,-1.5960947238972651,-1.2727322181463594,-2.189797657840982,-2.2121731143443415,-1.988904038341284
663,DWLS,4,200,2,-1.0499243754149845,-3.37399894273476,-2.1834473647771317,-2.1742423154585118,-2.906358538483954
664,DWLS,4,200,2,-2.5064048458002044,-2.717212049327959,-2.1834473647771317,-2.1927208436557324,-3.529003236143444
665,DWLS,4,200,2,-2.5710476503401747,-2.248763931013799,-2.183700944958532,-2.1640580277724517,-2.3136833273924435
666,DWLS,4,200,2,-0.5404598262924152,-1.044061895146149,-2.195915167044492,-2.168124806255002,-1.5873798167616942
667,DWLS,4,200,2,-4.095869869830655,-2.726503898574459,-2.2089844815699116,-2.162789049321151,-2.7156525392239743
668,DWLS,4,200,2,-2.7456038261219646,-1.4610583170088496,-2.1857308793584314,-2.1742423154585118,-2.1388305992786933
669,DWLS,4,200,2,-2.9855742124022644,-1.5559548028992392,-2.189797657840982,-2.168124806255002,-2.043073294091703
670,DWLS,4,200,2,-2.795721895496754,-1.2478106286771298,-2.1997492249887007,-2.162789049321151,-2.5661943512073044
671,DWLS,4,200,2,-1.5912351808507752,-2.970426149663849,-2.1857308793584314,-2.162789049321151,-2.778228672285474
672,DWLS,4,200,2,-0.6739402420489746,-2.4089884230837493,-2.214393695241712,-2.165836108363052,-1.9077291645525531
673,DWLS,4,200,2,-0.9081893934561346,-2.75569801825475,-2.195915167044492,-2.165836108363052,-1.7841080854914135
674,DWLS,4,200,2,-2.3311752003697244,-1.6542058364909094,-2.184461900907131,-2.1709260758283317,-2.0404231970944235
675,DWLS,4,200,2,-3.1439022654455946,-2.146977967865979,-2.183700944958532,-2.168124806255002,-2.932287592829423
676,DWLS,4,200,2,-2.760654185220805,0.14152790949617036,-2.1997492249887007,-2.168124806255002,-1.6969448172732535
677,DWLS,4,200,2,-1.778621524090325,-2.95970885937603,-2.1834473647771317,-2.1742423154585118,-1.7323148521563136
678,DWLS,4,200,2,-2.4485378551690253,-1.2724815640008997,-2.2089844815699116,-2.165836108363052,-2.557114290825313
679,DWLS,4,200,2,-3.1713689784810652,-1.6539897383072593,-2.184461900907131,-2.168124806255002,-2.898161873729864
680,DWLS,4,200,2,-2.6802488908517343,-2.17212887800413,-2.183700944958532,-2.1620280933725518,-2.570931633649344
681,DWLS,4,200,2,-3.7266876438307146,0.4072107225965807,-2.1834473647771317,-2.1709260758283317,-1.920892654008434
682,DWLS,4,200,2,-2.781116388755285,-0.4691096139876297,-2.1857308793584314,-2.1640580277724517,-2.502211184762594
683,DWLS,4,200,2,-1.1039265780380947,-1.8012445575126996,-2.1997492249887007,-2.2051461034780813,-1.3187718257507433
684,DWLS,4,200,2,-2.1820702982999345,-1.5176981280804593,-2.199749224988712,-2.1617745131911517,-2.127417438470254
685,DWLS,4,200,2,-4.375244342247994,-0.6562629957177497,-2.1875089599490414,-2.1927208436557324,-2.424829975204083
686,DWLS,4,200,2,-2.106827793329985,-2.820008147232289,-2.1875089599490414,-2.1709260758283317,-1.6871319969921332
687,DWLS,4,200,2,-1.5785292828511044,-0.5559431614071991,-2.1959151670445016,-2.1658361083630617,-2.4592275779475132
688,DWLS,4,200,2,-1.9223932288811043,-3.14790260739357,-2.214393695241712,-2.165836108363052,-1.7633938370652844
689,DWLS,4,200,2,-1.8337466066260646,-2.4144686487521687,-2.214393695241712,-2.1780763734027317,-2.261053950670984
690,DWLS,4,200,2,-2.3613143373673653,-2.5536830524358693,-2.184461900907131,-2.165836108363052,-2.4567555579991645
691,DWLS,4,200,2,-3.241134309982395,-3.8783846916292095,-2.189797657840982,-2.165836108363052,-2.3088602196630834
692,DWLS,4,200,2,-1.976062375509864,-0.7675531164955993,-2.1959151670445016,-2.1709260758283317,-1.800629815340994
693,DWLS,4,200,2,-2.778144676621265,-2.8691751139526795,-2.2089844815699116,-2.1709260758283317,-2.299312025803804
694,DWLS,4,200,2,-3.155824766454765,-1.5195113812904892,-2.2089844815699116,-2.1640580277724517,-2.3518224578301035
695,DWLS,4,200,2,-3.554679992534375,-2.3347483810704492,-2.214393695241712,-2.165836108363052,-2.6511577241636735
696,DWLS,4,200,2,-2.425711855600454,-1.3779621901491597,-2.214393695241712,-2.1620280933725518,-2.401053793992673
697,DWLS,4,200,2,-0.03233638946407505,-2.1135671011071695,-2.204104406409452,-2.178076373402721,-1.3191813678018638
698,DWLS,4,200,2,-2.5825833043350954,-3.74729667797625,-2.1997492249887007,-2.1640580277724517,-2.592976005941024
699,DWLS,4,200,2,-1.672881950484155,0.23292059829348039,-2.2414240728904007,-2.1640580277724517,-1.1164431916259334
700,DWLS,4,200,2,-3.900385571126334,-1.361964290192899,-2.192598927414312,-2.182431554823472,-2.960239870549994
701,DWLS,4,200,2,-1.058462286287825,-2.30351912365082,-2.192598927414312,-2.162789049321151,-2.4068681396355736
702,DWLS,4,200,2,-3.830152410487485,-2.11342294569207,-2.183700944958532,-2.168124806255002,-2.475557731442754
703,DWLS,4,200,2,-1.9911369799281848,-0.5297361008649492,-2.184461900907131,-2.1640580277724517,-1.5663297835174035
704,DWLS,4,200,2,-1.721687700696385,-2.3404180709101494,-2.1959151670445016,-2.165836108363052,-2.848189357100854
705,DWLS,4,200,2,-3.010343159158224,-0.3352279789162693,-2.195915167044492,-2.165836108363052,-1.7576501597946035
706,DWLS,4,200,2,-1.5594751786763146,-1.5101075463563194,-2.183700944958532,-2.1640580277724517,-1.8632206263071631
707,DWLS,4,200,2,-1.5688315757411946,-2.366523028256709,-2.214393695241712,-2.1620280933725518,-2.2277507409768136
708,DWLS,4,200,2,-1.8524689915188755,-1.8868087582570094,-2.189797657840982,-2.2458629815276216,-2.8216150904217434
709,DWLS,4,200,2,-2.7520411008778543,-0.9231822488003596,-2.195915167044492,-2.1780763734027317,-2.1750959301832533
710,DWLS,4,200,2,-3.6208446484581644,-2.0276622679787497,-2.1857308793584314,-2.162789049321151,-2.805138269190023
711,DWLS,4,200,2,-2.613186981313424,-1.1829236565319894,-2.183700944958532,-2.1742423154585118,-1.9503802039685132
712,DWLS,4,200,2,-2.046865191893675,-4.26511605483438,-2.1857308793584314,-2.168124806255002,-1.5137789374946642
713,DWLS,4,200,2,-1.739888721442795,-3.9564753288242995,-2.208984481569902,-2.162789049321151,-1.5343021973005535
714,DWLS,4,200,2,-2.873526227847255,-1.6226521068703592,-2.184461900907131,-2.1742423154585118,-2.217038682253003
715,DWLS,4,200,2,-2.0722703502551747,-0.6343907266248796,-2.1857308793584314,-2.165836108363052,-2.2022503533612237
716,DWLS,4,200,2,-4.261961365215244,-2.3774530647295595,-2.192598927414312,-2.1640580277724517,-2.591390815932554
717,DWLS,4,200,2,-1.4539014944553452,-2.13312409478786,-2.1857308793584314,-2.1986639257861222,-1.6661704895588338
