id,method,factors,nobs,ncat,bias_withoutC_L6,bias_withoutC_L7,bias_withoutC_Ti6,bias_withoutC_Ti7,bias_withoutC_C1
1563,PML,8,200,2,27.469661825374175,3.6718479350844877,-7.530336157338461,3.75974465695554,51.91440131148733
1564,PML,8,200,2,18.675356602665673,1.874802786790239,-10.0468395332888,15.095963396048301,-8.236457312737997
1565,PML,8,200,2,17.991185554265673,8.015791326946117,-2.50599662232996,6.26517176760162,-19.39014698655266
1566,PML,8,200,2,11.908890491419504,-5.988026380365261,2.50268450882921,-6.275294576332461,15.669584309445336
1567,PML,8,200,2,34.190117619552005,7.099968518768374,11.3068673514303,13.830875011802199,40.669311520928005
1568,PML,8,200,2,4.114417282311508,-6.161788202883253,-2.5096575481819703,16.3677393034385,44.90580332804001
1569,PML,8,200,2,23.884207741861008,-2.111771660970499,-5.01029292363722,5.015528791545361,-11.854875306314332
1570,PML,8,200,2,25.996937937623166,-0.6066593671895104,-0.00140549265261153,-12.5656876416461,33.93781396773568
1571,PML,8,200,2,36.815706932945005,-6.096455737835252,-11.2924260089608,0.004077587549661079,61.716694017545
1572,PML,8,200,2,39.92466825159417,-9.558610403957376,15.0963834208557,-11.305684519447,10.039461804517666
1573,PML,8,200,2,-2.1247413956491656,12.588234049073,2.50823016616883,15.0974241289723,21.908177589598342
1574,PML,8,200,2,40.375172324011665,-14.009325278731374,7.526584634488421,1.25092767754309,43.416152805120014
1575,PML,8,200,2,15.539198253820496,-15.465220039457384,3.75602309411937,-11.305449207029799,-0.9874014078723274
1576,PML,8,200,2,14.108700030428173,0.625361098229249,0.005310584195338679,-13.8295654544003,68.40478712042932
1577,PML,8,200,2,-1.547885593721321,-2.288550638863254,-13.8302640181267,7.5293035142355995,4.834147342724675
1578,PML,8,200,2,-2.3434345235203344,-10.450078443570376,-5.01681553386567,15.0946187079244,31.002788915775998
1579,PML,8,200,2,17.656392518054343,-2.5512403001380077,-10.041939347310299,-11.3036258931096,47.673218781962014
1580,PML,8,200,2,28.219135922353665,20.03742370274425,-7.531986840451601,13.8370335659386,21.900643660134
1581,PML,8,200,2,37.25106864949834,-4.896701554747626,-22.761799386895902,-11.3020073172391,78.59561759756001
1582,PML,8,200,2,32.2774166623875,14.88746240597437,3.7593641110078297,-11.3111824450999,21.00949820512068
1583,PML,8,200,2,18.861896053073497,-17.39840648079875,10.0434427982651,5.01449236542235,8.61405470069567
1584,PML,8,200,2,29.410359976496014,-7.836129670993383,-16.3726076930647,-8.78284430998918,30.32480034516668
1585,PML,8,200,2,-5.674101272117334,9.723843515515252,-1.25062743149981,-1.25114120627603,42.345903314847
1586,PML,8,200,2,7.921685718379664,4.380913992602125,15.097147661482898,3.76372007551153,-51.99922435816067
1587,PML,8,200,2,17.287799716595664,8.136035509720738,10.0437212790674,1.25190289761924,-54.647071464145334
1588,PML,8,200,2,33.940424010537505,13.911235311201239,7.525087649263661,2.5074312090834097,47.39430424657267
1589,PML,8,200,2,23.19524288040483,-4.019034895151499,-3.76042621816809,16.357059310645,21.57463648306433
1590,PML,8,200,2,32.565090458662496,4.239759671283871,3.7671724179122,7.52587403635184,-5.261655859299664
1591,PML,8,200,2,5.8002356081255,-20.03177208564788,-5.01482240512978,-10.0433523430334,20.725684558115002
1592,PML,8,200,2,28.16378661251401,-1.7832573421235065,0.00417220614292581,-5.01514275246042,19.69048822375134
1593,PML,8,200,2,35.15982671615984,0.7849812506934978,-12.5674468253514,-13.828010618214401,35.967760654347
1594,PML,8,200,2,30.05025761970968,-3.8404949911107487,-11.2992329182868,-12.5632482618594,57.18625070604067
1595,PML,8,200,2,22.935680944290844,-5.950242196016004,-2.5117189653968,10.0437045580905,29.04951306331335
1596,PML,8,200,2,24.274388087721995,-5.046584015714381,-11.3032944307911,3.76167043227343,33.359607888019674
1597,PML,8,200,2,16.51280464919201,-26.537727717884874,2.51087765558894,-1.25108097530292,29.139065404120668
1598,PML,8,200,2,42.711359828631835,-17.25242078059651,13.834203684763398,6.26988031619178,25.607465164268007
1599,PML,8,200,2,21.370413760646507,-11.444833458250384,12.5681158894198,-1.25445859045141,-13.351949501900329
1600,PML,8,200,2,34.76223518669034,-2.318030978351884,-12.5659557208296,-3.76528630112755,47.522649904200335
1601,PML,2,400,2,20.04176909549234,2.15178069707124,-1.2621323309265802,-7.52657976825019,41.095299260850005
1602,PML,2,400,2,12.94876063049901,-10.650281277228252,-12.5728874070409,-6.27051095105615,10.762576218349011
1603,PML,2,400,2,23.1174116120295,-2.50037883306925,11.3060872639529,1.87880424583362,25.752962475758334
1604,PML,2,400,2,18.270316549453177,-2.594997798060633,-2.4972057208449,-1.8802541999924,42.61925322417767
1605,PML,2,400,2,15.640502809209497,-0.8967247799872569,-9.40677624574347,-1.2455258434856902,4.530708132170677
1606,PML,2,400,2,39.463828338951345,2.2152284098297392,6.87850167885331,8.15115356571603,19.446882962563013
1607,PML,2,400,2,24.866698511764337,8.228420438954123,-0.624864843745441,3.76239145812656,12.553508606078012
1608,PML,2,400,2,30.506709046110842,-1.2208966878085037,-3.1173513176883096,7.53148632036129,31.728708101128344
1609,PML,2,400,2,29.79911511596517,-0.41636766886275767,6.91075992319958,10.6738013504646,53.96068699386601
1610,PML,2,400,2,-14.970536983208493,1.2847514997207377,0.00362913675098843,-5.01474905684118,-10.133575871063005
1611,PML,2,400,2,32.5224305034005,3.9948009498721184,-1.2554392232034899,-1.25010191015971,11.636907170426666
1612,PML,2,400,2,32.242749937562344,-5.2523334048497485,-10.0412561293552,-0.625402033465604,1.0477299019110062
1613,PML,2,400,2,6.826721288757664,-1.1874720006831292,0.0029908978301710102,-14.461690521596601,24.410282874588336
1614,PML,2,400,2,30.96608205439535,1.6195434327164886,1.24726113181045,8.15580999428362,15.352182295742997
1615,PML,2,400,2,11.996322285413346,-7.407916355190003,18.9052531308081,0.627833330887037,7.383868970555005
1616,PML,2,400,2,5.907919603117503,-0.5459661268096272,3.22249483311116e-4,-0.0014956566105291899,-7.443969575748333
1617,PML,2,400,2,27.96050320510951,6.4789477848401225,4.3869758177444,1.88018771971423,27.662095961401345
1618,PML,2,400,2,26.16422089272467,-1.9101971709923755,-5.64817680501158,-6.272012282580549,2.010000860023342
1619,PML,2,400,2,23.901229436689505,-6.298935398656502,-1.88066757936366,16.9995613949026,-24.334371871371662
1620,PML,2,400,2,12.999952509799833,-0.8128502446669988,-0.618390154210727,3.1321528472549702,6.541846400998345
1621,PML,2,400,2,9.721359575793509,-8.050482801638253,1.24277800121163,-1.25783009571924,-4.306263335385659
1622,PML,2,400,2,14.698492382802335,-1.8152008506911317,1.88288500210722,7.52781014238305,33.304287188413994
1623,PML,2,400,2,20.11413042159634,7.296262991249497,-4.391184480828629,-5.0165799550374794,41.448801566411674
1624,PML,2,400,2,22.413180974241833,-1.5623787234197577,-1.2537388317901001,-1.8801036554741202,-31.324300584298665
1625,PML,2,400,2,22.230597343253834,-7.838500800817008,-6.8958122436754294,-1.2509869504581101,37.28294011640134
1626,PML,2,400,2,8.829497243669678,4.1432711468286225,6.89465937912292,-1.8822841156502401,2.747279215588335
1627,PML,2,400,2,11.320025224418995,-7.594745841176628,1.25676737375308,-4.38836152604362,32.29907625303633
1628,PML,2,400,2,12.912259626748341,7.519216752513866,-4.3864811761576705,5.01566785717141,-3.3816712613936595
1629,PML,2,400,2,-13.249420940721828,1.252935842217251,-1.25292668875155,7.52608514302017,-3.359263329929659
1630,PML,2,400,2,21.368617390689998,-7.537293433180131,1.2571517512597699,3.7592132524949,25.53141294693334
1631,PML,2,400,2,18.81500974551533,1.1252401864018657,-5.02242360204457,8.78301090003635,-6.569144956142655
1632,PML,2,400,2,17.9734695684175,-3.351884712907385,-15.098230508791799,-8.784677055761971,28.906032010483347
1633,PML,2,400,2,19.15550679613966,10.637971841300498,6.900350024584339,3.7596047953588703,9.906784538914009
1634,PML,2,400,2,23.59597249279751,-0.06397434499025301,-4.38936472544834,5.01353514575366,30.751840064032333
1635,PML,2,400,2,19.452556904527835,-3.097185592174381,-7.52472086987831,-6.89680184646107,-31.812233180035005
1636,PML,2,400,2,32.59989562733917,6.7289007142525,6.8995565547538,-11.9393881241439,22.753488246312997
1637,PML,2,400,2,21.139186945152506,-2.5604905155446334,-4.38524855208258,-4.38574871332775,6.969932849582676
1638,PML,2,400,2,20.129897066413513,3.3861850131742393,-5.0185708607681105,-0.632092767739269,30.52846094035868
1639,PML,2,400,2,19.19501567484283,-2.032155931192381,-6.279159720200999,-12.564344594580202,-10.639822432056006
1640,PML,2,400,2,27.67836609959351,5.364391487554118,-4.37938377453386,-6.8940761092474006,41.187997295397
1641,PML,2,400,2,19.942872884627167,-4.572341167023125,0.010358226678703099,14.4569938220818,-0.5170869776690012
1642,PML,2,400,2,15.320358118948329,-3.778407199505132,2.86411284045746e-4,-3.1352626119889004,-13.03809570952667
1643,PML,2,400,2,18.135579983493503,3.2562163043916152,-0.633235303037803,5.01164622468232,45.43728497560268
1644,PML,2,400,2,25.856057418911504,1.0296881161251243,-5.02158333706938,8.7756356693193,25.305088398966003
1645,PML,2,400,2,17.998267375060493,-9.07792976463713,-0.0019440104924207699,1.82151526980116e-4,15.37099987864234
1646,PML,2,400,2,15.314999447925176,7.199357510301999,-3.7642203658438995,-12.5620358573035,24.52607817389067
1647,PML,2,400,2,37.29699958625334,-5.753945317212877,8.77780402548671,11.3046087257842,28.936265156171004
1648,PML,2,400,2,21.015382570862496,0.45021586117387213,6.27143529871621,-1.2528163129474599,11.742060117502673
1649,PML,2,400,2,12.342363673141342,-4.333729826743626,5.64339041345802,-4.3897256008808405,-26.440689983445004
1650,PML,2,400,2,11.730379905645831,0.23799575041073828,5.64337758697931,2.50109046237143,-6.902795698476997
1651,PML,2,400,2,11.988582354580501,2.62700216698325,-1.2408888768975,0.62472898863373,43.704143723097665
1652,PML,2,400,2,23.76911756224633,2.0315101090983694,2.51508648138846,9.413610151694328,2.0149053166630035
1653,PML,2,400,2,25.1414605850485,3.11442218361449,1.2554661371829499,-3.75984298441445,21.771676365686666
1654,PML,2,400,2,13.715431893814173,-3.5538509323913834,1.8752636009766601,-8.15336767031382,2.2800434796056797
1655,PML,2,400,2,11.435529417914832,11.932765572081367,1.2510355290180302,13.8270302135775,7.856524419800004
1656,PML,2,400,2,26.215797924302343,4.063727844457868,-0.00102815082184029,15.100614587338198,49.82151868729734
1657,PML,2,400,2,30.952911548508176,5.7794223273052445,5.0179473434972,0.6261719155715351,33.085395604635345
1658,PML,2,400,2,17.286954713157996,-2.648633870143385,-2.51138934725682,1.25356152551832,-9.942663152075667
1659,PML,2,400,2,20.568413929562176,0.6096628309603669,-5.01517882030625,-6.89263707993072,39.31573810128234
1660,PML,2,400,2,15.54047141829884,-1.405298375397504,-1.8774169957712998,5.64246529523143,-1.8378182622029913
1661,PML,2,400,2,21.155880859009677,-5.382809988975501,-6.89403653630249,-3.1307958110327596,19.32329538246534
1662,PML,2,400,2,23.26312263297316,-2.580551444167259,3.1263257394076898,-8.15552940877331,33.34725083869968
1663,PML,2,400,2,28.746904524569665,3.303221358486999,-8.1605179839968,8.78688768529948,26.335395761170332
1664,PML,2,400,2,3.5452436384203296,-11.151638195628506,5.01109812484267,-4.3924624707263,47.053579282847004
1665,PML,2,400,2,17.416385057606178,-0.49655423878137983,-9.412837354281569,-8.1544274243927,1.2905986683660053
1666,PML,2,400,2,13.382432821388178,9.49941798373774,3.13893644256063,0.630314093944133,3.202455068169667
1667,PML,2,400,2,18.018428571824842,-8.653348568042258,-2.5192281311815603,2.50171340689013,-7.634727563735992
1668,PML,2,400,2,20.54088806390501,9.424048993747865,-2.5046324217111198,-9.41612726400136,-19.235537615523334
1669,PML,2,400,2,24.262434446379842,2.9369853574348626,-5.6409672620361295,-4.38741745774023,7.3276125368583385
1670,PML,2,400,2,23.269502750895843,4.301134194117873,-1.8753066678620403,2.50489489247975,-7.157307473923995
1671,PML,2,400,2,21.939349310375167,2.724710841896863,9.413198903801892,-6.35820921340143e-5,40.39851303715368
1672,PML,2,400,2,22.223132094967347,0.12975202247449136,6.898701702967131,8.38183368012914e-4,22.391964896282666
1673,PML,2,400,2,12.369879972433829,4.723916652227114,-2.50865734192188,3.7585899479484097,25.21127021012234
1674,PML,2,400,2,17.321959131552674,6.010392745493739,3.13463640541817,-1.25642264025899,35.182566854157685
1675,PML,2,400,2,28.287624727128,0.8775773767270012,1.8789509214775402,14.463905489301302,42.76595818645901
1676,PML,2,400,2,17.609073404631843,-2.20065953240825,-7.53409001629807,-1.8794129580206103,6.595398550640008
1677,PML,2,400,2,6.402088862476674,7.146681173185746,3.75865536802268,6.2715784394834495,16.677049431607678
1678,PML,2,400,2,19.247912378463834,-5.771114336420386,-5.63854776914769,1.88760242903149,43.477589849942014
1679,PML,2,400,2,24.046414276092666,9.499334087411368,-5.01905066852946,-6.913508598666029,21.893568138618665
1680,PML,2,400,2,14.452206981281007,4.264115825440492,3.75590543395558,7.53451300707986,-5.499357217286671
1681,PML,2,400,2,27.671209011545,7.903062743974995,3.1399200170488797,-5.63283086478697,72.73098792636999
1682,PML,2,400,2,16.951301347511848,3.481854391613748,-7.52704286846263,1.25220552843135,24.425068451724005
1683,PML,2,400,2,8.748235305593674,0.042812382228613055,-5.0125504305713,-10.6738626185754,24.91609979067801
1684,PML,2,400,2,4.298167939466506,-7.946562331624385,-8.78102500691305,1.25628413003774,17.388137314199675
1685,PML,2,400,2,12.07745854046601,6.149638260717863,2.50336979899555,0.629403157789222,-15.546384108598655
1686,PML,2,400,2,25.046761649600164,-2.7568815067577495,-8.80087741006579,3.13917548286747,6.661714200128344
1687,PML,2,400,2,15.878319309917844,-1.2303371845345108,6.89546850590929,6.90398713639067,55.62111208663734
1688,PML,2,400,2,22.96346192634467,5.479413714517864,-2.50314511128797,-8.78568129121142,2.2293328782433397
1689,PML,2,400,2,26.57542748031133,-0.38341030965551026,-3.1338819802407,-1.88132203024079,19.60082704009401
1690,PML,2,400,2,32.65346030096566,-7.010856175245758,1.890331012843,-6.90082720152478,52.484072795051006
1691,PML,2,400,2,28.059707432695834,2.9192729526102412,1.25472447607904,1.88624499362662,72.15299985407933
1692,PML,2,400,2,5.648115394758846,9.864351250263123,0.0035200489809700405,-2.5083726964482502,-7.74179964345767
1693,PML,2,400,2,18.799037489055,8.143929015356488,0.624829942598273,-3.7567295078183003,12.782386123173339
1694,PML,2,400,2,15.24708842791217,6.013505593098239,4.39161198310329,6.273025823447941,17.690765906223003
1695,PML,2,400,2,14.489576840546508,-8.15312817080538,1.24982448325029,-8.15373558556346,0.8682089216066613
1696,PML,2,400,2,2.228514127425178,11.041544686814369,3.1374674658611497,2.5076158226014797,18.694527596961663
1697,PML,2,400,2,19.827806888902344,0.8038114084118753,-5.6421778266823095,1.8821075751301999,19.798692887246673
1698,PML,2,400,2,21.141367058831335,4.085753715200243,-0.625971288109243,1.25557190885779,28.318505759780678
1699,PML,2,400,2,21.142823153945667,6.97431462214837,7.52549761723482,-0.632959596366125,14.833096930501998
1700,PML,2,400,2,31.6273435164805,-1.2236960632971279,-10.678764664929199,-10.6709897178544,24.076089452982675
1701,PML,2,400,2,7.08062660998284,6.7577638954395,-1.88285261013614,0.0019229643539993202,-12.755993464767007
1702,PML,2,400,2,10.15541750422183,-6.42104742712063,-1.88088233177192,5.0160572447035,-30.945602743947
1703,PML,2,400,2,6.511115022633167,1.859586449650494,8.78211379565031,1.24905837894096,9.364415673100332
1704,PML,2,400,2,25.249417908936834,-8.568495848922636,6.27565820367005,1.8793073460580698,19.800400162327
1705,PML,2,400,2,8.783503508761836,-6.934028295792011,-0.62826587860906,-1.8787946029265499,14.814915714984
